event,duration,transition,velocity
59,0.5 (1/2),0.5 (1/2),64 (p)
57,0.5 (1/2),0.0125 (~1/64),64 (p)
66,0.5 (1/2),0.4875 (~1/2),64 (p)
56,0.5 (1/2),0.0125 (~1/64),64 (p)
64,0.5 (1/2),0.4875 (~1/2),64 (p)
58,0.5 (1/2),0.0125 (~1/64),64 (p)
66,3.0 (~9/8),0.4875 (~1/2),64 (p)
59,0.5 (1/2),0.5 (1/2),64 (p)
76,1.0 (1),0.5 (1/2),64 (p)
58,0.5 (1/2),0.5 (1/2),64 (p)
75,3.0 (~9/8),0.5 (1/2),64 (p)
61,0.5 (1/2),0.5 (1/2),64 (p)
59,0.5 (1/2),0.0125 (~1/64),64 (p)
64,0.5 (1/2),0.4875 (~1/2),64 (p)
58,0.5 (1/2),0.0125 (~1/64),64 (p)
66,0.5 (1/2),0.4875 (~1/2),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
68,10.0 (~9/8),0.4875 (~1/2),64 (p)
61,0.5 (1/2),0.5 (1/2),64 (p)
78,1.0 (1),0.5 (1/2),64 (p)
60,0.5 (1/2),0.5 (1/2),64 (p)
76,5.0 (~9/8),1.0 (1),64 (p)
49,0.5 (1/2),0.5 (1/2),64 (p)
51,0.5 (1/2),0.5 (1/2),64 (p)
52,1.0 (1),0.025 (~1/32),64 (p)
73,2.0 (~9/8),0.975 (~1),64 (p)
54,1.0 (1),1.0 (1),64 (p)
56,0.5 (1/2),0.025 (~1/32),64 (p)
72,2.0 (~9/8),0.475 (~1/2),64 (p)
54,0.5 (1/2),0.5 (1/2),64 (p)
75,2.0 (~9/8),0.5 (1/2),64 (p)
57,0.5 (1/2),0.5 (1/2),64 (p)
56,0.5 (1/2),0.025 (~1/32),64 (p)
76,2.0 (~9/8),0.475 (~1/2),64 (p)
54,0.5 (1/2),0.5 (1/2),64 (p)
73,2.0 (~9/8),0.5 (1/2),64 (p)
56,0.5 (1/2),0.5 (1/2),64 (p)
54,0.5 (1/2),0.025 (~1/32),64 (p)
75,6.0 (~9/8),0.475 (~1/2),64 (p)
52,0.5 (1/2),0.5 (1/2),64 (p)
72,0.5 (1/2),0.5 (1/2),64 (p)
70,0.5 (1/2),0.5 (1/2),64 (p)
72,1.0 (1),0.5 (1/2),64 (p)
52,0.5 (1/2),0.5 (1/2),64 (p)
75,1.0 (1),0.5 (1/2),64 (p)
54,0.5 (1/2),0.5 (1/2),64 (p)
80,0.5 (1/2),0.5 (1/2),64 (p)
78,0.5 (1/2),0.5 (1/2),64 (p)
80,0.5 (1/2),0.5 (1/2),64 (p)
81,0.5 (1/2),0.5 (1/2),64 (p)
80,0.5 (1/2),0.025 (~1/32),64 (p)
73,4.0 (~9/8),0.475 (~1/2),64 (p)
78,0.5 (1/2),0.5 (1/2),64 (p)
76,0.5 (1/2),0.5 (1/2),64 (p)
80,0.5 (1/2),0.5 (1/2),64 (p)
78,0.5 (1/2),0.5 (1/2),64 (p)
76,0.5 (1/2),0.5 (1/2),64 (p)
78,0.5 (1/2),0.5 (1/2),64 (p)
80,0.5 (1/2),0.5 (1/2),64 (p)
78,0.5 (1/2),0.025 (~1/32),64 (p)
72,1.0 (1),0.475 (~1/2),64 (p)
76,0.5 (1/2),0.5 (1/2),64 (p)
75,0.5 (1/2),0.025 (~1/32),64 (p)
71,1.4583333333333333 (~9/8),0.475 (~1/2),64 (p)
78,0.5 (1/2),0.5 (1/2),64 (p)
77,2.0 (~9/8),0.5375 (~1/2),64 (p)
71,0.5 (1/2),0.475 (~1/2),64 (p)
61,1.0 (1),0.025 (~1/32),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
74,0.5 (1/2),0.4625 (~1/2),64 (p)
81,2.0 (~9/8),0.0125 (~1/64),64 (p)
66,0.9583333333333334 (~1),0.025 (~1/32),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
71,0.5 (1/2),0.4875 (~1/2),64 (p)
66,0.9583333333333334 (~1),0.0125 (~1/64),64 (p)
69,0.5 (1/2),0.5 (1/2),64 (p)
73,0.5 (1/2),0.4625 (~1/2),64 (p)
80,5.0 (~9/8),0.0375 (~1/32),64 (p)
71,0.5 (1/2),0.5 (1/2),64 (p)
69,0.5 (1/2),0.5 (1/2),64 (p)
71,0.5 (1/2),0.5 (1/2),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
71,0.5 (1/2),0.5 (1/2),64 (p)
69,0.5 (1/2),0.5 (1/2),64 (p)
68,0.5 (1/2),0.5 (1/2),64 (p)
71,0.5 (1/2),0.5 (1/2),64 (p)
69,2.5 (~9/8),0.9625 (~1),64 (p)
78,0.5 (1/2),0.0375 (~1/32),64 (p)
54,0.5 (1/2),0.4625 (~1/2),64 (p)
76,0.5 (1/2),0.0375 (~1/32),64 (p)
56,0.5 (1/2),0.4625 (~1/2),64 (p)
74,2.0 (~9/8),0.0375 (~1/32),64 (p)
57,1.0 (1),0.5 (1/2),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
71,0.5 (1/2),0.5 (1/2),64 (p)
69,0.5 (1/2),0.4625 (~1/2),64 (p)
53,2.0 (~9/8),0.0375 (~1/32),64 (p)
68,2.0 (~9/8),0.5 (1/2),64 (p)
59,0.5 (1/2),0.4625 (~1/2),64 (p)
73,1.0 (1),0.0375 (~1/32),64 (p)
61,0.5 (1/2),0.5 (1/2),64 (p)
62,0.5 (1/2),0.4625 (~1/2),64 (p)
78,0.9583333333333334 (~1),0.0375 (~1/32),64 (p)
61,0.5 (1/2),0.5 (1/2),64 (p)
59,0.5 (1/2),0.475 (~1/2),64 (p)
78,0.9583333333333334 (~1),0.025 (~1/32),64 (p)
57,0.5 (1/2),0.5 (1/2),64 (p)
61,0.5 (1/2),0.4625 (~1/2),64 (p)
56,4.0 (~9/8),0.025 (~1/32),64 (p)
78,1.0 (1),0.0125 (~1/64),64 (p)
59,0.5 (1/2),0.5 (1/2),64 (p)
57,0.5 (1/2),0.4875 (~1/2),64 (p)
76,0.5 (1/2),0.0125 (~1/64),64 (p)
59,0.5 (1/2),0.4875 (~1/2),64 (p)
74,0.5 (1/2),0.0125 (~1/64),64 (p)
61,0.5 (1/2),0.4875 (~1/2),64 (p)
76,3.0 (~9/8),0.0125 (~1/64),64 (p)
