event,duration,transition,velocity
63,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
65,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
66,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
71,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
75,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
77,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
78,0.0833333333333333 (~3/32),0.025 (~1/32),80 (mp)
90,0.33125 (~1/4),0.06666666666666667 (~1/16),80 (mp)
77,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
75,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
71,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
87,0.33125 (~1/4),0.004166666666666667 (~1/64),80 (mp)
66,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
65,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
63,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
59,0.0833333333333333 (~3/32),0.0625 (1/16),80 (mp)
83,0.33125 (~1/4),0.029166666666666667 (~1/32),80 (mp)
54,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
53,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
51,0.0833333333333333 (~3/32),0.125 (1/8),80 (mp)
84,0.4979166666666667 (~1/2),0.09166666666666666 (~3/32),80 (mp)
60,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
63,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
66,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
68,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
70,0.0895833333333333 (~3/32),0.05 (~1/16),80 (mp)
87,0.4979166666666667 (~1/2),0.041666666666666664 (~1/32),80 (mp)
72,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
75,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
78,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
80,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
82,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
84,0.9979166666666668 (~1),0.008333333333333333 (~1/64),80 (mp)
94,0.33125 (~1/4),0.08333333333333333 (~3/32),80 (mp)
80,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
75,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
72,0.0833333333333333 (~3/32),0.07083333333333333 (~1/16),80 (mp)
92,0.33125 (~1/4),0.020833333333333332 (~1/64),80 (mp)
70,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
68,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
63,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
60,0.0833333333333333 (~3/32),0.04583333333333333 (~1/32),80 (mp)
89,0.33125 (~1/4),0.04583333333333333 (~1/32),80 (mp)
58,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
56,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
51,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
48,0.0833333333333333 (~3/32),0.016666666666666666 (~1/64),80 (mp)
92,0.9979166666666668 (~1),0.075 (~1/16),64 (p)
46,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
48,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
53,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
56,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
58,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
60,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
65,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
68,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
70,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
72,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
77,0.0833333333333333 (~3/32),0.025 (~1/32),80 (mp)
86,0.9979166666666668 (~1),0.06666666666666667 (~1/16),64 (p)
80,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
77,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
72,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
82,0.33125 (~1/4),0.004166666666666667 (~1/64),80 (mp)
70,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
68,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
65,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
60,0.0833333333333333 (~3/32),0.0625 (1/16),80 (mp)
80,0.33125 (~1/4),0.029166666666666667 (~1/32),80 (mp)
58,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
56,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
53,0.0833333333333333 (~3/32),0.125 (1/8),80 (mp)
87,0.9979166666666668 (~1),0.09166666666666666 (~3/32),64 (p)
58,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
59,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
63,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
65,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
66,0.0895833333333333 (~3/32),0.05 (~1/16),80 (mp)
71,0.4979166666666667 (~1/2),0.041666666666666664 (~1/32),80 (mp)
70,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
71,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
75,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
77,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
78,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
83,0.9979166666666668 (~1),0.008333333333333333 (~1/64),80 (mp)
89,0.9979166666666668 (~1),0.08333333333333333 (~3/32),64 (p)
77,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
75,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
71,0.4145833333333333 (~1/2),0.09166666666666666 (~3/32),80 (mp)
67,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
65,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
63,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
59,0.0833333333333333 (~3/32),0.04583333333333333 (~1/32),80 (mp)
77,0.33125 (~1/4),0.04583333333333333 (~1/32),80 (mp)
55,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
53,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
51,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
43,0.0833333333333333 (~3/32),0.016666666666666666 (~1/64),80 (mp)
91,0.9979166666666668 (~1),0.075 (~1/16),64 (p)
53,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
55,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
59,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
