event,duration,transition,velocity
64,3.122916666666667 (~9/8),0.125 (1/8),112 (fff)
50,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
54,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
57,2.747916666666667 (~9/8),0.125 (1/8),112 (fff)
61,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
65,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
69,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
72,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
76,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
62,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
66,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
69,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
73,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
77,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
81,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
84,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
88,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
74,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
78,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
81,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
85,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
89,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
93,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
96,0.1229166666666666 (~1/8),0.125 (1/8),112 (fff)
100,0.1229166666666666 (~1/8),1.125 (9/8),112 (fff)
76,1.9979166666666663 (~9/8),2.0 (~9/8),127 (ffff)
74,1.9979166666666663 (~9/8),2.0 (~9/8),127 (ffff)
72,1.9979166666666663 (~9/8),2.0 (~9/8),127 (ffff)
71,1.9979166666666663 (~9/8),2.0 (~9/8),127 (ffff)
69,3.497916666666667 (~9/8),0.5 (1/2),127 (ffff)
33,2.997916666666667 (~9/8),0.16666666666666666 (~3/16),80 (mp)
37,2.83125 (~9/8),0.16666666666666666 (~3/16),80 (mp)
40,2.6645833333333333 (~9/8),0.16666666666666666 (~3/16),80 (mp)
42,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
46,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
45,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,1.1645833333333333 (~9/8),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
45,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
73,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
45,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
73,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,1.3333333333333333 (~9/8),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,1.0 (1),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
73,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,1.1645833333333333 (~9/8),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
67,3.497916666666667 (~9/8),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
73,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
71,3.497916666666667 (~9/8),0.16666666666666666 (~3/16),80 (mp)
49,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
73,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
70,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
66,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
64,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
57,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
58,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
54,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
52,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),80 (mp)
60,0.75 (3/4),0.125 (1/8),80 (mp)
42,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
45,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
49,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
53,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
60,2.25 (~9/8),0.125 (1/8),80 (mp)
64,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
50,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
54,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
65,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
69,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
72,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
76,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
72,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
69,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
65,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
54,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
50,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
64,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
60,0.4979166666666667 (~1/2),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
53,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
49,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
64,0.875 (7/8),0.125 (1/8),80 (mp)
42,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
45,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
49,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
53,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
60,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
64,2.0 (~9/8),0.125 (1/8),80 (mp)
50,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
54,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
65,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
69,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
72,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
76,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
72,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
69,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
65,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
54,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
50,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
64,0.6229166666666667 (~1/2),0.125 (1/8),80 (mp)
60,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
53,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
49,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
53,0.5 (1/2),0.125 (1/8),80 (mp)
42,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
45,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
49,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
53,2.75 (~9/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
60,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
64,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
50,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
54,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
65,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
69,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
72,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
76,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
72,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
69,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
65,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
54,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
50,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
64,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
60,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
53,0.2479166666666666 (~1/4),0.125 (1/8),80 (mp)
49,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.5 (1/2),0.125 (1/8),80 (mp)
46,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
49,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
53,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,2.75 (~9/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
64,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
68,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
54,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
58,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
65,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
69,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
73,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
76,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
80,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
76,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
73,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
69,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
65,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
58,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
54,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
68,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
64,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.2479166666666666 (~1/4),0.125 (1/8),80 (mp)
53,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.625 (~3/4),0.125 (1/8),80 (mp)
46,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
49,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
53,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
57,0.1229166666666666 (~1/8),0.125 (1/8),80 (mp)
61,0.625 (~3/4),0.125 (1/8),80 (mp)
