event,duration,transition,velocity
60,0.25 (1/4),0.2375 (~1/4),64 (p)
67,2.004166666666667 (~9/8),0.0125 (~1/64),64 (p)
62,1.0 (1),0.0125 (~1/64),64 (p)
71,1.0 (1),0.2375 (~1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
55,1.0 (1),0.25 (1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
52,0.25 (1/4),0.0125 (~1/64),64 (p)
72,0.5 (1/2),0.2375 (~1/4),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
48,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.5 (1/2),0.2375 (~1/4),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
55,0.5 (1/2),0.0125 (~1/64),64 (p)
76,0.5 (1/2),0.2375 (~1/4),64 (p)
47,0.25 (1/4),0.25 (1/4),64 (p)
57,0.5 (1/2),0.0125 (~1/64),64 (p)
77,0.75 (3/4),0.4875 (~1/2),64 (p)
59,0.5 (1/2),0.2625 (~1/4),64 (p)
79,0.125 (1/8),0.125 (1/8),64 (p)
77,0.125 (1/8),0.1125 (~1/8),64 (p)
60,0.75 (3/4),0.0125 (~1/64),64 (p)
76,0.5 (1/2),0.4875 (~1/2),64 (p)
54,0.5 (1/2),0.0125 (~1/64),64 (p)
81,0.5 (1/2),0.2375 (~1/4),64 (p)
62,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
60,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
59,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.5 (1/2),0.2375 (~1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
64,0.5 (1/2),0.0125 (~1/64),64 (p)
79,0.75 (3/4),0.2375 (~1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
57,0.5 (1/2),0.2625 (~1/4),64 (p)
81,0.25 (1/4),0.2375 (~1/4),64 (p)
62,0.75 (3/4),0.0125 (~1/64),64 (p)
79,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.2375 (~1/4),64 (p)
57,1.0 (1),0.0125 (~1/64),64 (p)
76,0.5 (1/2),0.2375 (~1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.0125 (~1/64),64 (p)
81,0.75 (3/4),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
59,0.5 (1/2),0.2625 (~1/4),64 (p)
83,0.25 (1/4),0.2375 (~1/4),64 (p)
64,1.5 (~9/8),0.0125 (~1/64),64 (p)
81,0.25 (1/4),0.25 (1/4),64 (p)
79,0.25 (1/4),0.2375 (~1/4),64 (p)
57,0.25 (1/4),0.0125 (~1/64),64 (p)
77,2.0 (~9/8),0.2375 (~1/4),64 (p)
59,0.25 (1/4),0.2375 (~1/4),64 (p)
67,0.5 (1/2),0.0125 (~1/64),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.2375 (~1/4),64 (p)
69,0.5 (1/2),0.0125 (~1/64),64 (p)
62,1.0 (1),0.25 (1/4),64 (p)
59,0.25 (1/4),0.2375 (~1/4),64 (p)
71,0.5 (1/2),0.0125 (~1/64),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.2375 (~1/4),64 (p)
72,0.7083333333333334 (~3/4),0.0125 (~1/64),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
76,0.75 (3/4),0.2375 (~1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
74,0.125 (1/8),0.0125 (~1/64),64 (p)
78,0.25 (1/4),0.12083333333333333 (~1/8),64 (p)
72,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
71,0.5 (1/2),0.0125 (~1/64),64 (p)
79,2.0 (~9/8),0.2375 (~1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
76,0.5 (1/2),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
69,0.5 (1/2),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
74,0.6833333333333333 (~3/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.0125 (~1/64),64 (p)
78,1.0 (1),0.2375 (~1/4),64 (p)
76,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
71,0.5041666666666667 (~1/2),0.0125 (~1/64),64 (p)
79,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.2375 (~1/4),64 (p)
43,0.5 (1/2),0.0125 (~1/64),64 (p)
76,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
45,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
62,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.2375 (~1/4),64 (p)
64,0.5 (1/2),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.2375 (~1/4),64 (p)
66,0.5 (1/2),0.0125 (~1/64),64 (p)
71,0.25 (1/4),0.2375 (~1/4),64 (p)
50,0.125 (1/8),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.12083333333333333 (~1/8),64 (p)
48,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
67,0.7083333333333334 (~3/4),0.5 (1/2),64 (p)
52,0.5 (1/2),0.2625 (~1/4),64 (p)
69,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
67,0.125 (1/8),0.10416666666666667 (~3/32),64 (p)
45,0.5 (1/2),0.0125 (~1/64),64 (p)
65,0.5 (1/2),0.25 (1/4),64 (p)
72,0.25 (1/4),0.2375 (~1/4),64 (p)
50,0.75 (3/4),0.0125 (~1/64),64 (p)
71,0.5 (1/2),0.25 (1/4),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
68,0.5 (1/2),0.2375 (~1/4),64 (p)
52,0.25 (1/4),0.25 (1/4),64 (p)
50,0.25 (1/4),0.0125 (~1/64),64 (p)
76,0.5 (1/2),0.2375 (~1/4),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
47,0.4833333333333333 (~1/2),0.0125 (~1/64),64 (p)
74,0.5 (1/2),0.25 (1/4),64 (p)
71,0.25 (1/4),0.2375 (~1/4),64 (p)
52,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.2375 (~1/4),64 (p)
54,0.5 (1/2),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.2375 (~1/4),64 (p)
56,0.5 (1/2),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.2375 (~1/4),64 (p)
57,0.75 (3/4),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.2375 (~1/4),64 (p)
53,1.0 (1),0.0125 (~1/64),64 (p)
68,0.25 (1/4),0.2375 (~1/4),64 (p)
59,0.125 (1/8),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.12083333333333333 (~1/8),64 (p)
57,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
55,0.5 (1/2),0.0125 (~1/64),64 (p)
71,0.5 (1/2),0.25 (1/4),64 (p)
64,0.25 (1/4),0.2375 (~1/4),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.2375 (~1/4),64 (p)
54,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.5 (1/2),0.25 (1/4),64 (p)
68,0.25 (1/4),0.2375 (~1/4),64 (p)
59,0.75 (3/4),0.0125 (~1/64),64 (p)
77,0.5 (1/2),0.25 (1/4),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
76,0.5 (1/2),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.0125 (~1/64),64 (p)
66,0.25 (1/4),0.2375 (~1/4),64 (p)
59,0.25 (1/4),0.0125 (~1/64),64 (p)
74,1.0 (1),0.2375 (~1/4),64 (p)
57,0.25 (1/4),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.2375 (~1/4),64 (p)
56,0.5083333333333333 (~1/2),0.0125 (~1/64),64 (p)
71,0.5 (1/2),0.4875 (~1/2),64 (p)
57,0.9958333333333332 (~1),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.2375 (~1/4),64 (p)
50,0.25 (1/4),0.0125 (~1/64),64 (p)
71,0.25 (1/4),0.2375 (~1/4),64 (p)
52,1.0 (1),0.0125 (~1/64),64 (p)
72,0.0625 (1/16),0.0625 (1/16),64 (p)
71,0.0625 (1/16),0.0625 (1/16),64 (p)
72,0.0625 (1/16),0.0625 (1/16),64 (p)
71,0.0625 (1/16),0.0625 (1/16),64 (p)
72,0.0625 (1/16),0.0625 (1/16),64 (p)
71,0.0625 (1/16),0.0625 (1/16),64 (p)
72,0.0625 (1/16),0.0625 (1/16),64 (p)
71,0.0625 (1/16),0.05 (~1/16),64 (p)
56,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.0625 (1/16),0.0625 (1/16),64 (p)
71,0.1875 (3/16),0.1875 (3/16),64 (p)
69,0.2083333333333333 (~3/16),0.2375 (~1/4),64 (p)
57,1.0 (1),0.025 (~1/32),64 (p)
69,1.0 (1),0.4875 (~1/2),64 (p)
60,0.5 (1/2),0.5 (1/2),64 (p)
62,0.5 (1/2),0.4875 (~1/2),64 (p)
55,0.5 (1/2),0.0125 (~1/64),64 (p)
64,0.5 (1/2),0.4875 (~1/2),64 (p)
57,0.5 (1/2),0.0125 (~1/64),64 (p)
65,0.7083333333333334 (~3/4),0.4875 (~1/2),64 (p)
59,0.5 (1/2),0.275 (~1/4),64 (p)
67,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
65,0.125 (1/8),0.09166666666666666 (~3/32),64 (p)
60,0.75 (3/4),0.025 (~1/32),64 (p)
64,0.5 (1/2),0.5 (1/2),64 (p)
69,0.5 (1/2),0.225 (~1/4),64 (p)
62,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
60,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
59,0.5 (1/2),0.025 (~1/32),64 (p)
62,0.5 (1/2),0.475 (~1/2),64 (p)
64,0.5 (1/2),0.025 (~1/32),64 (p)
67,0.75 (3/4),0.475 (~1/2),64 (p)
57,0.5 (1/2),0.275 (~1/4),64 (p)
69,0.25 (1/4),0.225 (~1/4),64 (p)
62,1.0 (1),0.025 (~1/32),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.225 (~1/4),64 (p)
48,0.75 (3/4),0.025 (~1/32),64 (p)
64,0.3375 (~1/4),0.475 (~1/2),64 (p)
55,0.5 (1/2),0.025 (~1/32),64 (p)
67,0.5 (1/2),0.225 (~1/4),64 (p)
50,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
48,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
62,1.0 (1),0.025 (~1/32),64 (p)
69,0.5 (1/2),0.475 (~1/2),64 (p)
52,0.5 (1/2),0.025 (~1/32),64 (p)
71,0.5 (1/2),0.475 (~1/2),64 (p)
60,0.5 (1/2),0.025 (~1/32),64 (p)
72,0.75 (3/4),0.475 (~1/2),64 (p)
57,0.5 (1/2),0.025 (~1/32),64 (p)
66,0.5 (1/2),0.25 (1/4),64 (p)
74,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
72,0.125 (1/8),0.09166666666666666 (~3/32),64 (p)
64,1.0 (1),0.025 (~1/32),64 (p)
71,0.5 (1/2),0.225 (~1/4),64 (p)
52,0.25 (1/4),0.25 (1/4),64 (p)
50,0.25 (1/4),0.025 (~1/32),64 (p)
72,0.5 (1/2),0.225 (~1/4),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
62,0.5 (1/2),0.025 (~1/32),64 (p)
74,0.5 (1/2),0.475 (~1/2),64 (p)
46,0.5 (1/2),0.025 (~1/32),64 (p)
76,0.5 (1/2),0.0125 (~1/64),64 (p)
67,0.5 (1/2),0.4625 (~1/2),64 (p)
45,0.5 (1/2),0.025 (~1/32),64 (p)
77,0.75 (3/4),0.0125 (~1/64),64 (p)
69,0.5 (1/2),0.4625 (~1/2),64 (p)
43,0.5 (1/2),0.0375 (~1/32),64 (p)
71,0.5 (1/2),0.2375 (~1/4),64 (p)
79,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
77,0.125 (1/8),0.09166666666666666 (~3/32),64 (p)
45,0.5 (1/2),0.025 (~1/32),64 (p)
76,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.6416666666666667 (~3/4),0.4625 (~1/2),64 (p)
57,0.5 (1/2),0.025 (~1/32),64 (p)
81,0.5 (1/2),0.2625 (~1/4),64 (p)
74,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
72,0.125 (1/8),0.07916666666666666 (~3/32),64 (p)
59,0.5 (1/2),0.025 (~1/32),64 (p)
74,0.5 (1/2),0.0125 (~1/64),64 (p)
71,0.3791666666666666 (~1/2),0.4625 (~1/2),64 (p)
61,0.5 (1/2),0.025 (~1/32),64 (p)
79,0.75 (3/4),0.0125 (~1/64),64 (p)
76,0.5 (1/2),0.4625 (~1/2),64 (p)
62,0.75 (3/4),0.0375 (~1/32),64 (p)
69,0.5 (1/2),0.2375 (~1/4),64 (p)
81,0.25 (1/4),0.25 (1/4),64 (p)
79,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.75 (3/4),0.2125 (~3/16),64 (p)
64,0.125 (1/8),0.025 (~1/32),64 (p)
77,0.25 (1/4),0.10833333333333334 (~3/32),64 (p)
62,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
60,0.4833333333333333 (~1/2),0.025 (~1/32),64 (p)
76,0.75 (3/4),0.475 (~1/2),64 (p)
65,0.5 (1/2),0.025 (~1/32),64 (p)
81,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.2125 (~3/16),64 (p)
59,0.5 (1/2),0.025 (~1/32),64 (p)
74,0.5 (1/2),0.0125 (~1/64),64 (p)
71,0.5 (1/2),0.4625 (~1/2),64 (p)
64,0.75 (3/4),0.025 (~1/32),64 (p)
82,0.5 (1/2),0.0125 (~1/64),64 (p)
79,0.5 (1/2),0.2125 (~3/16),64 (p)
57,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
55,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
53,0.5 (1/2),0.025 (~1/32),64 (p)
81,0.5 (1/2),0.0125 (~1/64),64 (p)
73,0.5 (1/2),0.2125 (~3/16),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.025 (~1/32),64 (p)
79,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.5 (1/2),0.2125 (~3/16),64 (p)
62,0.25 (1/4),0.025 (~1/32),64 (p)
77,0.25 (1/4),0.225 (~1/4),64 (p)
61,0.5 (1/2),0.025 (~1/32),64 (p)
79,0.25 (1/4),0.0125 (~1/64),64 (p)
76,0.5 (1/2),0.2375 (~1/4),64 (p)
77,0.25 (1/4),0.225 (~1/4),64 (p)
57,0.75 (3/4),0.025 (~1/32),64 (p)
79,0.25 (1/4),0.0125 (~1/64),64 (p)
73,0.5 (1/2),0.2375 (~1/4),64 (p)
76,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.5 (1/2),0.2125 (~3/16),64 (p)
59,0.3125 (~1/4),0.025 (~1/32),64 (p)
79,0.2291666666666666 (~1/4),0.225 (~1/4),64 (p)
57,0.25 (1/4),0.025 (~1/32),64 (p)
79,0.075 (~1/16),0.0125 (~1/64),64 (p)
76,0.5 (1/2),0.041666666666666664 (~1/32),64 (p)
81,0.0625 (1/16),0.058333333333333334 (~1/16),64 (p)
79,0.125 (1/8),0.1125 (~1/8),64 (p)
55,0.25 (1/4),0.0375 (~1/32),64 (p)
77,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
79,0.125 (1/8),0.07916666666666666 (~3/32),64 (p)
53,0.25 (1/4),0.0375 (~1/32),64 (p)
81,0.25 (1/4),0.2125 (~3/16),64 (p)
52,0.25 (1/4),0.0375 (~1/32),64 (p)
73,0.25 (1/4),0.2125 (~3/16),64 (p)
57,0.5 (1/2),0.0375 (~1/32),64 (p)
74,0.25 (1/4),0.2125 (~3/16),64 (p)
50,0.25 (1/4),0.0375 (~1/32),64 (p)
79,0.25 (1/4),0.2125 (~3/16),64 (p)
59,0.5 (1/2),0.0375 (~1/32),64 (p)
77,0.0625 (1/16),0.05 (~1/16),64 (p)
76,0.0625 (1/16),0.058333333333333334 (~1/16),64 (p)
77,0.0625 (1/16),0.058333333333333334 (~1/16),64 (p)
76,0.0625 (1/16),0.058333333333333334 (~1/16),64 (p)
77,0.0625 (1/16),0.058333333333333334 (~1/16),64 (p)
76,0.4166666666666667 (~1/2),0.17916666666666667 (~3/16),64 (p)
61,0.5 (1/2),0.0375 (~1/32),64 (p)
64,0.5 (1/2),0.25 (1/4),64 (p)
74,0.2083333333333333 (~3/16),0.2125 (~3/16),64 (p)
62,0.75 (3/4),0.0375 (~1/32),64 (p)
66,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.6166666666666667 (~1/2),0.4875 (~1/2),64 (p)
67,0.5 (1/2),0.2125 (~3/16),64 (p)
64,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
62,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
60,0.5 (1/2),0.0375 (~1/32),64 (p)
69,0.7083333333333334 (~3/4),0.4625 (~1/2),64 (p)
66,0.5 (1/2),0.3 (~1/4),64 (p)
71,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
69,0.125 (1/8),0.06666666666666667 (~1/16),64 (p)
59,0.5 (1/2),0.05 (~1/16),64 (p)
67,0.5 (1/2),0.2 (~3/16),64 (p)
52,0.25 (1/4),0.25 (1/4),64 (p)
64,0.75 (3/4),0.05 (~1/16),64 (p)
72,0.5 (1/2),0.2 (~3/16),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
47,0.25 (1/4),0.05 (~1/16),64 (p)
66,0.75 (3/4),0.45 (~1/2),64 (p)
64,0.25 (1/4),0.05 (~1/16),64 (p)
71,0.7 (~3/4),0.2 (~3/16),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
60,2.25 (~9/8),0.3 (~1/4),64 (p)
72,0.25 (1/4),0.2 (~3/16),64 (p)
52,0.5 (1/2),0.05 (~1/16),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.2 (~3/16),64 (p)
54,0.5 (1/2),0.05 (~1/16),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.2 (~3/16),64 (p)
55,1.0 (1),0.05 (~1/16),64 (p)
67,0.5 (1/2),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
69,0.5 (1/2),0.2 (~3/16),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.05 (~1/16),64 (p)
71,0.5 (1/2),0.2 (~3/16),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.05 (~1/16),64 (p)
72,0.6125 (~1/2),0.2 (~3/16),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
54,0.25 (1/4),0.05 (~1/16),64 (p)
74,0.125 (1/8),0.13333333333333333 (~1/8),64 (p)
72,0.125 (1/8),0.06666666666666667 (~1/16),64 (p)
55,0.5166666666666667 (~1/2),0.05 (~1/16),64 (p)
71,0.5 (1/2),0.2625 (~1/4),64 (p)
69,0.25 (1/4),0.1875 (3/16),64 (p)
59,0.5458333333333333 (~1/2),0.05 (~1/16),64 (p)
76,0.5 (1/2),0.0125 (~1/64),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.1875 (3/16),64 (p)
60,0.55 (~1/2),0.05 (~1/16),64 (p)
69,0.5 (1/2),0.0125 (~1/64),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.1875 (3/16),64 (p)
62,0.5 (1/2),0.05 (~1/16),64 (p)
74,0.7083333333333334 (~3/4),0.0125 (~1/64),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.1875 (3/16),64 (p)
64,0.75 (3/4),0.0625 (1/16),64 (p)
67,1.2083333333333333 (~9/8),0.25 (1/4),64 (p)
76,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.1875 (3/16),64 (p)
65,0.125 (1/8),0.0625 (1/16),64 (p)
72,0.25 (1/4),0.07083333333333333 (~1/16),64 (p)
64,0.125 (1/8),0.11666666666666667 (~1/8),64 (p)
62,0.5 (1/2),0.0625 (1/16),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.175 (~3/16),64 (p)
67,0.5 (1/2),0.0625 (1/16),64 (p)
74,0.25 (1/4),0.0125 (~1/64),64 (p)
70,0.5 (1/2),0.2375 (~1/4),64 (p)
76,0.25 (1/4),0.1875 (3/16),64 (p)
60,0.5 (1/2),0.0625 (1/16),64 (p)
77,0.25 (1/4),0.0125 (~1/64),64 (p)
72,0.9166666666666666 (~7/8),0.2375 (~1/4),64 (p)
