event,duration,transition,velocity
54,0.25 (1/4),0.25 (1/4),56 (pp)
52,0.25 (1/4),0.25 (1/4),56 (pp)
72,0.75 (3/4),0.5 (1/2),54 (pp)
69,0.25 (1/4),0.25 (1/4),68 (p)
71,0.25 (1/4),0.25 (1/4),68 (p)
72,0.25 (1/4),0.25 (1/4),68 (p)
76,0.25 (1/4),0.25 (1/4),68 (p)
74,0.25 (1/4),0.25 (1/4),68 (p)
76,0.125 (1/8),0.125 (1/8),68 (p)
72,0.125 (1/8),0.125 (1/8),68 (p)
74,2.5 (~9/8),0.25 (1/4),68 (p)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
71,0.5 (1/2),0.25 (1/4),54 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
79,0.625 (~3/4),0.25 (1/4),68 (p)
59,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.125 (1/8),56 (pp)
77,0.125 (1/8),0.125 (1/8),68 (p)
76,0.125 (1/8),0.125 (1/8),68 (p)
74,0.125 (1/8),0.125 (1/8),68 (p)
72,0.25 (1/4),0.25 (1/4),68 (p)
74,0.125 (1/8),0.125 (1/8),68 (p)
71,0.125 (1/8),0.125 (1/8),68 (p)
72,2.25 (~9/8),0.25 (1/4),68 (p)
52,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
52,0.25 (1/4),0.25 (1/4),56 (pp)
69,0.5 (1/2),0.25 (1/4),54 (pp)
74,0.25 (1/4),0.25 (1/4),68 (p)
76,0.25 (1/4),0.25 (1/4),68 (p)
77,0.25 (1/4),0.25 (1/4),68 (p)
79,0.25 (1/4),0.25 (1/4),68 (p)
77,0.25 (1/4),0.25 (1/4),68 (p)
81,0.25 (1/4),0.25 (1/4),68 (p)
72,0.2083333333333333 (~3/16),0.25 (1/4),68 (p)
67,0.5 (1/2),0.0125 (~1/64),54 (pp)
72,0.0625 (1/16),0.0625 (1/16),76 (mp)
71,2.3958333333333335 (~9/8),0.175 (~3/16),68 (p)
57,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
67,0.5 (1/2),0.25 (1/4),54 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.025 (~1/32),56 (pp)
71,0.5 (1/2),0.225 (~1/4),68 (p)
62,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.025 (~1/32),56 (pp)
69,0.125 (1/8),0.125 (1/8),68 (p)
67,0.125 (1/8),0.1 (~3/32),68 (p)
62,0.25 (1/4),0.025 (~1/32),56 (pp)
66,0.25 (1/4),0.225 (~1/4),68 (p)
60,0.25 (1/4),0.025 (~1/32),56 (pp)
67,0.125 (1/8),0.125 (1/8),68 (p)
66,0.125 (1/8),0.1 (~3/32),68 (p)
59,0.25 (1/4),0.025 (~1/32),56 (pp)
64,0.25 (1/4),0.225 (~1/4),68 (p)
73,0.5 (1/2),0.025 (~1/32),54 (pp)
76,0.625 (~3/4),0.225 (~1/4),68 (p)
61,0.25 (1/4),0.25 (1/4),56 (pp)
62,0.25 (1/4),0.15 (~1/8),56 (pp)
78,0.125 (1/8),0.1 (~3/32),68 (p)
64,0.25 (1/4),0.025 (~1/32),56 (pp)
76,0.125 (1/8),0.125 (1/8),68 (p)
75,0.125 (1/8),0.1 (~3/32),68 (p)
62,0.25 (1/4),0.025 (~1/32),56 (pp)
76,0.75 (3/4),0.225 (~1/4),68 (p)
64,0.25 (1/4),0.25 (1/4),56 (pp)
62,0.25 (1/4),0.25 (1/4),56 (pp)
61,0.25 (1/4),0.025 (~1/32),56 (pp)
78,0.2083333333333333 (~3/16),0.225 (~1/4),68 (p)
75,0.5 (1/2),0.0375 (~1/32),54 (pp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),77 (mp)
78,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
78,0.0708333333333333 (~1/16),0.025 (~1/32),40 (pppp)
63,0.25 (1/4),0.0375 (~1/32),56 (pp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
78,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
78,0.0708333333333333 (~1/16),0.025 (~1/32),40 (pppp)
64,0.25 (1/4),0.0375 (~1/32),56 (pp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
78,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
78,0.0708333333333333 (~1/16),0.025 (~1/32),40 (pppp)
66,0.25 (1/4),0.0375 (~1/32),56 (pp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
78,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
78,0.0708333333333333 (~1/16),0.025 (~1/32),40 (pppp)
64,0.25 (1/4),0.0375 (~1/32),56 (pp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
78,0.0708333333333333 (~1/16),0.0625 (1/16),56 (pp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),49 (ppp)
78,0.0708333333333333 (~1/16),0.025 (~1/32),51 (pp)
66,0.25 (1/4),0.0375 (~1/32),56 (pp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),53 (pp)
78,0.0708333333333333 (~1/16),0.0625 (1/16),54 (pp)
79,0.0708333333333333 (~1/16),0.0625 (1/16),56 (pp)
78,0.125 (1/8),0.025 (~1/32),58 (pp)
64,0.25 (1/4),0.25 (1/4),56 (pp)
63,0.25 (1/4),0.0375 (~1/32),56 (pp)
76,0.125 (1/8),0.125 (1/8),68 (p)
78,0.125 (1/8),0.0875 (~3/32),68 (p)
76,0.5 (1/2),0.0375 (~1/32),54 (pp)
79,2.25 (~9/8),0.2125 (~3/16),68 (p)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
71,0.5 (1/2),0.25 (1/4),54 (pp)
55,0.25 (1/4),0.0375 (~1/32),56 (pp)
71,0.25 (1/4),0.2125 (~3/16),68 (p)
57,0.25 (1/4),0.0375 (~1/32),56 (pp)
69,0.25 (1/4),0.2125 (~3/16),68 (p)
59,0.25 (1/4),0.0375 (~1/32),56 (pp)
67,0.5 (1/2),0.2125 (~3/16),68 (p)
57,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.0375 (~1/32),56 (pp)
66,0.125 (1/8),0.125 (1/8),68 (p)
64,0.125 (1/8),0.0875 (~3/32),68 (p)
57,0.25 (1/4),0.0375 (~1/32),56 (pp)
63,0.25 (1/4),0.2125 (~3/16),68 (p)
55,0.25 (1/4),0.0375 (~1/32),56 (pp)
64,0.25 (1/4),0.2125 (~3/16),68 (p)
69,0.5 (1/2),0.0375 (~1/32),54 (pp)
72,0.625 (~3/4),0.2125 (~3/16),68 (p)
57,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.1625 (~3/16),56 (pp)
71,0.125 (1/8),0.0875 (~3/32),68 (p)
60,0.25 (1/4),0.0375 (~1/32),56 (pp)
69,0.125 (1/8),0.125 (1/8),68 (p)
71,0.125 (1/8),0.0875 (~3/32),68 (p)
59,0.25 (1/4),0.0375 (~1/32),56 (pp)
72,0.125 (1/8),0.125 (1/8),68 (p)
74,0.125 (1/8),0.0875 (~3/32),68 (p)
60,0.25 (1/4),0.0375 (~1/32),56 (pp)
72,0.125 (1/8),0.125 (1/8),68 (p)
71,0.125 (1/8),0.0875 (~3/32),68 (p)
59,0.25 (1/4),0.0375 (~1/32),56 (pp)
72,0.25 (1/4),0.2125 (~3/16),68 (p)
57,0.25 (1/4),0.0375 (~1/32),56 (pp)
74,0.25 (1/4),0.2125 (~3/16),68 (p)
71,0.5 (1/2),0.0375 (~1/32),54 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),77 (mp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
74,0.0708333333333333 (~1/16),0.025 (~1/32),40 (pppp)
59,0.25 (1/4),0.0375 (~1/32),56 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
74,0.0708333333333333 (~1/16),0.025 (~1/32),40 (pppp)
60,0.25 (1/4),0.0375 (~1/32),56 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
74,0.0708333333333333 (~1/16),0.025 (~1/32),40 (pppp)
62,0.25 (1/4),0.0375 (~1/32),56 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
74,0.0708333333333333 (~1/16),0.025 (~1/32),48 (ppp)
60,0.25 (1/4),0.0375 (~1/32),56 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),49 (ppp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),51 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),52 (pp)
74,0.0708333333333333 (~1/16),0.025 (~1/32),54 (pp)
62,0.25 (1/4),0.0375 (~1/32),56 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),55 (pp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),56 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),58 (pp)
74,0.125 (1/8),0.025 (~1/32),59 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.0375 (~1/32),56 (pp)
72,0.125 (1/8),0.125 (1/8),68 (p)
74,0.125 (1/8),0.0875 (~3/32),68 (p)
72,0.5 (1/2),0.0375 (~1/32),54 (pp)
76,2.5 (~9/8),0.2125 (~3/16),68 (p)
50,0.25 (1/4),0.25 (1/4),56 (pp)
52,0.25 (1/4),0.25 (1/4),56 (pp)
53,0.25 (1/4),0.25 (1/4),56 (pp)
52,0.25 (1/4),0.25 (1/4),56 (pp)
53,0.25 (1/4),0.25 (1/4),56 (pp)
52,0.25 (1/4),0.25 (1/4),56 (pp)
50,0.25 (1/4),0.25 (1/4),56 (pp)
67,0.5 (1/2),0.25 (1/4),54 (pp)
50,0.25 (1/4),0.25 (1/4),56 (pp)
52,0.25 (1/4),0.0375 (~1/32),56 (pp)
74,0.25 (1/4),0.2125 (~3/16),68 (p)
53,0.25 (1/4),0.0375 (~1/32),56 (pp)
72,0.25 (1/4),0.2125 (~3/16),68 (p)
52,0.25 (1/4),0.0375 (~1/32),56 (pp)
74,0.25 (1/4),0.2125 (~3/16),68 (p)
53,0.25 (1/4),0.0375 (~1/32),56 (pp)
71,0.25 (1/4),0.2125 (~3/16),68 (p)
52,0.25 (1/4),0.0375 (~1/32),56 (pp)
68,0.25 (1/4),0.2125 (~3/16),68 (p)
50,0.25 (1/4),0.0375 (~1/32),56 (pp)
69,0.75 (3/4),0.25 (1/4),68 (p)
74,2.25 (~9/8),0.2125 (~3/16),68 (p)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
71,0.5 (1/2),0.25 (1/4),54 (pp)
56,0.25 (1/4),0.0375 (~1/32),56 (pp)
77,0.25 (1/4),0.2125 (~3/16),68 (p)
57,0.25 (1/4),0.0375 (~1/32),56 (pp)
76,0.25 (1/4),0.2125 (~3/16),68 (p)
59,0.25 (1/4),0.0375 (~1/32),56 (pp)
74,0.2083333333333333 (~3/16),0.2125 (~3/16),68 (p)
57,0.25 (1/4),0.05 (~1/16),56 (pp)
74,0.0625 (1/16),0.0625 (1/16),77 (mp)
72,0.0708333333333333 (~1/16),0.0625 (1/16),48 (ppp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),49 (ppp)
72,0.0708333333333333 (~1/16),0.0125 (~1/64),50 (ppp)
59,0.25 (1/4),0.05 (~1/16),56 (pp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),52 (pp)
72,0.0708333333333333 (~1/16),0.0625 (1/16),53 (pp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),54 (pp)
72,0.0708333333333333 (~1/16),0.0125 (~1/64),55 (pp)
57,0.25 (1/4),0.05 (~1/16),56 (pp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),56 (pp)
72,0.0708333333333333 (~1/16),0.0625 (1/16),57 (pp)
74,0.0708333333333333 (~1/16),0.0625 (1/16),58 (pp)
72,0.0708333333333333 (~1/16),0.0125 (~1/64),59 (pp)
56,0.25 (1/4),0.05 (~1/16),56 (pp)
74,0.125 (1/8),0.125 (1/8),68 (p)
71,0.125 (1/8),0.075 (~1/16),68 (p)
69,0.5 (1/2),0.05 (~1/16),54 (pp)
72,5.25 (~9/8),0.2 (~3/16),68 (p)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
62,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
62,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
69,0.5 (1/2),0.25 (1/4),54 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
69,0.5 (1/2),0.25 (1/4),54 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.05 (~1/16),56 (pp)
69,0.25 (1/4),0.2 (~3/16),68 (p)
59,0.25 (1/4),0.05 (~1/16),56 (pp)
68,0.25 (1/4),0.2 (~3/16),68 (p)
57,0.25 (1/4),0.05 (~1/16),56 (pp)
69,0.75 (3/4),0.25 (1/4),68 (p)
72,0.25 (1/4),0.2 (~3/16),68 (p)
57,0.25 (1/4),0.05 (~1/16),56 (pp)
69,0.25 (1/4),0.2 (~3/16),68 (p)
59,0.25 (1/4),0.05 (~1/16),56 (pp)
68,0.25 (1/4),0.2 (~3/16),68 (p)
60,0.25 (1/4),0.05 (~1/16),56 (pp)
69,0.25 (1/4),0.2 (~3/16),68 (p)
59,0.25 (1/4),0.05 (~1/16),56 (pp)
64,0.25 (1/4),0.2 (~3/16),68 (p)
60,0.25 (1/4),0.05 (~1/16),56 (pp)
69,0.25 (1/4),0.2 (~3/16),68 (p)
59,0.25 (1/4),0.05 (~1/16),56 (pp)
67,0.25 (1/4),0.2 (~3/16),68 (p)
57,0.25 (1/4),0.05 (~1/16),56 (pp)
69,0.75 (3/4),0.25 (1/4),68 (p)
72,2.5 (~9/8),0.2 (~3/16),68 (p)
57,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
60,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
69,0.5 (1/2),0.25 (1/4),54 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.05 (~1/16),56 (pp)
71,0.5 (1/2),0.2 (~3/16),68 (p)
57,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.05 (~1/16),56 (pp)
73,0.5 (1/2),0.2 (~3/16),68 (p)
57,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.05 (~1/16),56 (pp)
76,0.25 (1/4),0.2 (~3/16),68 (p)
54,0.25 (1/4),0.05 (~1/16),56 (pp)
75,0.25 (1/4),0.2 (~3/16),68 (p)
71,0.5 (1/2),0.05 (~1/16),54 (pp)
76,4.5 (~9/8),0.2 (~3/16),68 (p)
56,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
59,0.25 (1/4),0.25 (1/4),56 (pp)
57,0.25 (1/4),0.25 (1/4),56 (pp)
56,0.25 (1/4),0.25 (1/4),56 (pp)
73,0.5 (1/2),0.25 (1/4),54 (pp)
52,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
52,0.25 (1/4),0.25 (1/4),56 (pp)
69,0.5 (1/2),0.25 (1/4),54 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.05 (~1/16),56 (pp)
75,0.25 (1/4),0.2 (~3/16),68 (p)
57,0.25 (1/4),0.05 (~1/16),56 (pp)
78,0.25 (1/4),0.2 (~3/16),68 (p)
55,0.25 (1/4),0.05 (~1/16),56 (pp)
81,0.25 (1/4),0.2 (~3/16),68 (p)
57,0.25 (1/4),0.05 (~1/16),56 (pp)
84,0.25 (1/4),0.2 (~3/16),68 (p)
55,0.25 (1/4),0.05 (~1/16),56 (pp)
83,0.25 (1/4),0.2 (~3/16),68 (p)
54,0.25 (1/4),0.05 (~1/16),56 (pp)
75,0.25 (1/4),0.2 (~3/16),68 (p)
71,0.5 (1/2),0.05 (~1/16),54 (pp)
76,3.125 (~9/8),0.2 (~3/16),68 (p)
52,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
52,0.25 (1/4),0.25 (1/4),56 (pp)
73,0.5 (1/2),0.25 (1/4),54 (pp)
52,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.25 (1/4),56 (pp)
55,0.25 (1/4),0.25 (1/4),56 (pp)
54,0.25 (1/4),0.175 (~3/16),56 (pp)
78,0.125 (1/8),0.075 (~1/16),68 (p)
55,0.25 (1/4),0.05 (~1/16),56 (pp)
76,0.125 (1/8),0.125 (1/8),68 (p)
75,0.125 (1/8),0.075 (~1/16),68 (p)
54,0.25 (1/4),0.05 (~1/16),56 (pp)
76,0.125 (1/8),0.125 (1/8),68 (p)
73,0.125 (1/8),0.075 (~1/16),68 (p)
52,0.25 (1/4),0.05 (~1/16),56 (pp)
75,0.2083333333333333 (~3/16),0.2 (~3/16),68 (p)
71,0.5 (1/2),0.0625 (1/16),54 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),78 (mp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),40 (pppp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),48 (ppp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),49 (ppp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),51 (pp)
76,0.0708333333333333 (~1/16),0.0625 (1/16),52 (pp)
75,0.0708333333333333 (~1/16),0.0625 (1/16),54 (pp)
