event,duration,transition,velocity
72,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.4625 (~1/2),64 (p)
57,1.9583333333333333 (~9/8),0.25 (1/4),64 (p)
60,1.6375 (~9/8),0.0375 (~1/32),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.475 (~1/2),64 (p)
50,1.9708333333333337 (~9/8),0.25 (1/4),64 (p)
57,1.6666666666666667 (~9/8),0.025 (~1/32),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.5 (1/2),64 (p)
50,1.9583333333333333 (~9/8),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.5125 (~1/2),64 (p)
55,1.9583333333333333 (~9/8),0.2375 (~1/4),64 (p)
62,0.25 (1/4),0.0125 (~1/64),64 (p)
59,1.6291666666666669 (~9/8),0.2375 (~1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.525 (~1/2),64 (p)
55,1.9583333333333333 (~9/8),0.225 (~1/4),64 (p)
62,0.25 (1/4),0.025 (~1/32),64 (p)
59,1.575 (~9/8),0.225 (~1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.5375 (~1/2),64 (p)
55,1.9583333333333333 (~9/8),0.2125 (~3/16),64 (p)
64,0.25 (1/4),0.0375 (~1/32),64 (p)
58,1.6791666666666667 (~9/8),0.2125 (~3/16),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.55 (~1/2),64 (p)
55,1.9583333333333333 (~9/8),0.2 (~3/16),64 (p)
64,0.25 (1/4),0.05 (~1/16),64 (p)
58,1.6541666666666666 (~9/8),0.2 (~3/16),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.5625 (~1/2),64 (p)
53,1.9583333333333333 (~9/8),0.1875 (3/16),64 (p)
62,0.25 (1/4),0.0625 (1/16),64 (p)
57,1.5958333333333334 (~9/8),0.1875 (3/16),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.575 (~1/2),64 (p)
53,1.9583333333333333 (~9/8),0.175 (~3/16),64 (p)
62,0.25 (1/4),0.075 (~1/16),64 (p)
57,1.6 (~9/8),0.175 (~3/16),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.5875 (~1/2),64 (p)
53,1.9583333333333333 (~9/8),0.1625 (~3/16),64 (p)
62,0.25 (1/4),0.0875 (~3/32),64 (p)
56,1.6916666666666669 (~9/8),0.1625 (~3/16),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.6 (~1/2),64 (p)
53,1.9583333333333333 (~9/8),0.15 (~1/8),64 (p)
62,0.25 (1/4),0.1 (~3/32),64 (p)
56,1.5875 (~9/8),0.15 (~1/8),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.6125 (~1/2),64 (p)
52,1.9583333333333333 (~9/8),0.1375 (~1/8),64 (p)
60,0.25 (1/4),0.1125 (~1/8),64 (p)
55,1.65 (~9/8),0.1375 (~1/8),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.625 (~3/4),64 (p)
52,1.9583333333333333 (~9/8),0.125 (1/8),64 (p)
60,0.25 (1/4),0.125 (1/8),64 (p)
55,1.6333333333333333 (~9/8),0.125 (1/8),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.6375 (~3/4),64 (p)
52,1.9583333333333333 (~9/8),0.1125 (~1/8),64 (p)
57,0.25 (1/4),0.1375 (~1/8),64 (p)
53,1.6291666666666669 (~9/8),0.1125 (~1/8),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.65 (~3/4),64 (p)
52,1.9583333333333333 (~9/8),0.1 (~3/32),64 (p)
57,0.25 (1/4),0.15 (~1/8),64 (p)
53,1.6 (~9/8),0.1 (~3/32),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.6625 (~3/4),64 (p)
50,1.9583333333333333 (~9/8),0.0875 (~3/32),64 (p)
57,0.25 (1/4),0.1625 (~3/16),64 (p)
53,1.6333333333333333 (~9/8),0.0875 (~3/32),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.675 (~3/4),64 (p)
50,1.9583333333333333 (~9/8),0.075 (~1/16),64 (p)
57,0.25 (1/4),0.175 (~3/16),64 (p)
53,1.6375 (~9/8),0.075 (~1/16),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.6875 (~3/4),64 (p)
43,1.9583333333333333 (~9/8),0.0625 (1/16),64 (p)
55,0.25 (1/4),0.1875 (3/16),64 (p)
50,1.7208333333333334 (~9/8),0.0625 (1/16),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.6875 (~3/4),64 (p)
43,1.9583333333333333 (~9/8),0.0625 (1/16),64 (p)
55,0.25 (1/4),0.1875 (3/16),64 (p)
50,1.6833333333333331 (~9/8),0.0625 (1/16),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.7 (~3/4),64 (p)
48,1.9583333333333333 (~9/8),0.05 (~1/16),64 (p)
55,0.25 (1/4),0.2 (~3/16),64 (p)
52,1.6291666666666669 (~9/8),0.05 (~1/16),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.7125 (~3/4),64 (p)
48,1.9583333333333333 (~9/8),0.0375 (~1/32),64 (p)
55,0.25 (1/4),0.2125 (~3/16),64 (p)
52,1.6083333333333334 (~9/8),0.0375 (~1/32),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.725 (~3/4),64 (p)
48,1.9583333333333333 (~9/8),0.025 (~1/32),64 (p)
58,0.25 (1/4),0.225 (~1/4),64 (p)
55,1.6625 (~9/8),0.025 (~1/32),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
58,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.7375 (~3/4),64 (p)
48,1.9041666666666663 (~9/8),0.0125 (~1/64),64 (p)
58,0.25 (1/4),0.2375 (~1/4),64 (p)
55,1.6541666666666666 (~9/8),0.0125 (~1/64),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
58,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.7375 (~3/4),64 (p)
41,1.9583333333333333 (~9/8),0.0125 (~1/64),64 (p)
57,0.25 (1/4),0.2375 (~1/4),64 (p)
53,1.7083333333333333 (~9/8),0.0125 (~1/64),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.75 (3/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.75 (3/4),64 (p)
57,0.25 (1/4),0.0125 (~1/64),64 (p)
42,1.9583333333333333 (~9/8),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.0125 (~1/64),64 (p)
48,1.7916666666666667 (~9/8),0.2375 (~1/4),64 (p)
63,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.75 (3/4),64 (p)
57,0.25 (1/4),0.025 (~1/32),64 (p)
42,1.9583333333333333 (~9/8),0.225 (~1/4),64 (p)
60,0.25 (1/4),0.025 (~1/32),64 (p)
48,1.7 (~9/8),0.225 (~1/4),64 (p)
63,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.75 (3/4),64 (p)
59,0.25 (1/4),0.0375 (~1/32),64 (p)
44,1.9583333333333333 (~9/8),0.2125 (~3/16),64 (p)
60,0.25 (1/4),0.0375 (~1/32),64 (p)
53,1.7375 (~9/8),0.2125 (~3/16),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.75 (3/4),64 (p)
59,0.25 (1/4),0.0375 (~1/32),64 (p)
44,1.9583333333333333 (~9/8),0.2125 (~3/16),64 (p)
60,0.25 (1/4),0.0375 (~1/32),64 (p)
53,1.7083333333333333 (~9/8),0.2125 (~3/16),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.05 (~1/16),64 (p)
43,1.9583333333333333 (~9/8),0.2 (~3/16),64 (p)
59,0.25 (1/4),0.05 (~1/16),64 (p)
53,1.7416666666666667 (~9/8),0.2 (~3/16),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.05 (~1/16),64 (p)
43,1.9583333333333333 (~9/8),0.2 (~3/16),64 (p)
59,0.25 (1/4),0.05 (~1/16),64 (p)
53,1.7 (~9/8),0.2 (~3/16),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.0625 (1/16),64 (p)
43,1.9583333333333333 (~9/8),0.1875 (3/16),64 (p)
60,0.25 (1/4),0.0625 (1/16),64 (p)
52,1.8333333333333333 (~9/8),0.1875 (3/16),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.075 (~1/16),64 (p)
43,1.9583333333333333 (~9/8),0.175 (~3/16),64 (p)
60,0.25 (1/4),0.075 (~1/16),64 (p)
52,1.7166666666666666 (~9/8),0.175 (~3/16),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.075 (~1/16),64 (p)
43,1.9583333333333333 (~9/8),0.175 (~3/16),64 (p)
60,0.25 (1/4),0.075 (~1/16),64 (p)
50,1.725 (~9/8),0.175 (~3/16),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.075 (~1/16),64 (p)
43,1.9583333333333333 (~9/8),0.175 (~3/16),64 (p)
60,0.25 (1/4),0.075 (~1/16),64 (p)
50,1.775 (~9/8),0.175 (~3/16),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.0875 (~3/32),64 (p)
43,1.9583333333333333 (~9/8),0.1625 (~3/16),64 (p)
59,0.25 (1/4),0.0875 (~3/32),64 (p)
50,1.6625 (~9/8),0.1625 (~3/16),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.1 (~3/32),64 (p)
43,1.9583333333333333 (~9/8),0.15 (~1/8),64 (p)
59,0.25 (1/4),0.1 (~3/32),64 (p)
50,1.7458333333333331 (~9/8),0.15 (~1/8),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.75 (3/4),64 (p)
57,0.25 (1/4),0.1 (~3/32),64 (p)
43,1.9583333333333333 (~9/8),0.15 (~1/8),64 (p)
60,0.25 (1/4),0.1 (~3/32),64 (p)
51,1.6708333333333334 (~9/8),0.15 (~1/8),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.75 (3/4),64 (p)
57,0.25 (1/4),0.1125 (~1/8),64 (p)
43,1.9583333333333333 (~9/8),0.1375 (~1/8),64 (p)
60,0.25 (1/4),0.1125 (~1/8),64 (p)
51,1.6708333333333334 (~9/8),0.1375 (~1/8),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.125 (1/8),64 (p)
43,1.9583333333333333 (~9/8),0.125 (1/8),64 (p)
60,0.25 (1/4),0.125 (1/8),64 (p)
52,1.675 (~9/8),0.125 (1/8),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.1375 (~1/8),64 (p)
43,1.9583333333333333 (~9/8),0.1125 (~1/8),64 (p)
60,0.25 (1/4),0.1375 (~1/8),64 (p)
52,1.7 (~9/8),0.1125 (~1/8),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.15 (~1/8),64 (p)
43,1.9583333333333333 (~9/8),0.1 (~3/32),64 (p)
60,0.25 (1/4),0.15 (~1/8),64 (p)
50,1.625 (~9/8),0.1 (~3/32),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.1625 (~3/16),64 (p)
43,1.9708333333333337 (~9/8),0.0875 (~3/32),64 (p)
60,0.25 (1/4),0.1625 (~3/16),64 (p)
50,1.6541666666666666 (~9/8),0.0875 (~3/32),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.1875 (3/16),64 (p)
43,1.9583333333333333 (~9/8),0.0625 (1/16),64 (p)
59,0.25 (1/4),0.1875 (3/16),64 (p)
50,1.6708333333333334 (~9/8),0.0625 (1/16),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.2 (~3/16),64 (p)
43,1.9583333333333333 (~9/8),0.05 (~1/16),64 (p)
59,0.25 (1/4),0.2 (~3/16),64 (p)
50,1.5791666666666666 (~9/8),0.05 (~1/16),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.2125 (~3/16),64 (p)
36,1.9708333333333337 (~9/8),0.0375 (~1/32),64 (p)
58,0.25 (1/4),0.2125 (~3/16),64 (p)
48,1.6541666666666666 (~9/8),0.0375 (~1/32),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
58,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.75 (3/4),64 (p)
55,0.25 (1/4),0.2375 (~1/4),64 (p)
