event,duration,transition,velocity
71,1.0 (1),0.0375 (~1/32),64 (p)
74,0.9583333333333334 (~1),0.0125 (~1/64),64 (p)
81,0.625 (~3/4),0.625 (~3/4),64 (p)
74,0.125 (1/8),0.125 (1/8),64 (p)
76,0.125 (1/8),0.125 (1/8),64 (p)
78,0.125 (1/8),0.075 (~1/16),64 (p)
64,0.125 (1/8),0.05 (~1/16),72 (mp)
79,0.7083333333333334 (~3/4),0.075 (~1/16),64 (p)
66,0.125 (1/8),0.125 (1/8),41 (ppp)
67,0.125 (1/8),0.125 (1/8),44 (ppp)
69,0.125 (1/8),0.125 (1/8),47 (ppp)
67,0.125 (1/8),0.125 (1/8),50 (ppp)
66,0.125 (1/8),0.125 (1/8),53 (pp)
67,0.125 (1/8),0.0625 (1/16),56 (pp)
79,0.2083333333333333 (~3/16),0.0625 (1/16),64 (p)
64,0.125 (1/8),0.125 (1/8),59 (pp)
69,1.0 (1),0.05 (~1/16),64 (p)
73,0.625 (~3/4),0.025 (~1/32),64 (p)
79,1.0 (1),0.6 (~1/2),64 (p)
76,0.125 (1/8),0.125 (1/8),64 (p)
74,0.125 (1/8),0.125 (1/8),64 (p)
73,0.125 (1/8),0.075 (~1/16),64 (p)
69,0.75 (3/4),0.025 (~1/32),64 (p)
38,0.125 (1/8),0.025 (~1/32),64 (p)
74,0.75 (3/4),0.025 (~1/32),64 (p)
78,0.75 (3/4),0.075 (~1/16),64 (p)
40,0.125 (1/8),0.125 (1/8),64 (p)
42,0.125 (1/8),0.125 (1/8),64 (p)
43,0.125 (1/8),0.125 (1/8),64 (p)
42,0.125 (1/8),0.125 (1/8),64 (p)
40,0.125 (1/8),0.1 (~3/32),64 (p)
67,0.25 (1/4),0.025 (~1/32),64 (p)
42,0.125 (1/8),0.025 (~1/32),64 (p)
73,0.25 (1/4),0.025 (~1/32),64 (p)
76,0.25 (1/4),0.075 (~1/16),64 (p)
38,0.125 (1/8),0.1 (~3/32),64 (p)
66,0.75 (3/4),0.025 (~1/32),64 (p)
47,0.0833333333333333 (~3/32),0.025 (~1/32),64 (p)
71,1.0 (1),0.025 (~1/32),64 (p)
74,0.75 (3/4),0.03333333333333333 (~1/32),64 (p)
45,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),56 (pp)
47,0.5416666666666666 (~1/2),0.5583333333333333 (~1/2),64 (p)
67,0.25 (1/4),0.0375 (~1/32),64 (p)
47,0.25 (1/4),0.0375 (~1/32),64 (p)
76,0.25 (1/4),0.175 (~3/16),64 (p)
69,1.0 (1),0.0375 (~1/32),64 (p)
45,0.0833333333333333 (~3/32),0.0125 (~1/64),64 (p)
64,1.0 (1),0.025 (~1/32),64 (p)
73,0.7083333333333334 (~3/4),0.04583333333333333 (~1/32),64 (p)
47,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),56 (pp)
45,0.5833333333333334 (~1/2),0.5833333333333334 (~1/2),64 (p)
43,0.25 (1/4),0.05 (~1/16),64 (p)
73,0.2083333333333333 (~3/16),0.1625 (~3/16),64 (p)
62,1.0 (1),0.0375 (~1/32),64 (p)
42,0.625 (~3/4),0.0125 (~1/64),64 (p)
69,1.0 (1),0.05 (~1/16),64 (p)
73,0.9583333333333334 (~1),0.5625 (~1/2),64 (p)
50,0.125 (1/8),0.125 (1/8),64 (p)
52,0.125 (1/8),0.125 (1/8),64 (p)
54,0.125 (1/8),0.0875 (~3/32),64 (p)
62,1.0 (1),0.0375 (~1/32),64 (p)
55,0.75 (3/4),0.0125 (~1/64),64 (p)
71,2.0 (~9/8),0.175 (~3/16),68 (p)
73,0.125 (1/8),0.125 (1/8),42 (ppp)
74,0.125 (1/8),0.125 (1/8),44 (ppp)
76,0.125 (1/8),0.125 (1/8),47 (ppp)
74,0.125 (1/8),0.125 (1/8),50 (ppp)
73,0.125 (1/8),0.0625 (1/16),53 (pp)
54,0.25 (1/4),0.0625 (1/16),64 (p)
74,0.125 (1/8),0.125 (1/8),56 (pp)
71,0.125 (1/8),0.025 (~1/32),58 (pp)
61,2.0 (~9/8),0.0375 (~1/32),64 (p)
52,0.75 (3/4),0.0625 (1/16),64 (p)
79,0.7083333333333334 (~3/4),0.6875 (~3/4),64 (p)
49,0.25 (1/4),0.075 (~1/16),64 (p)
79,0.25 (1/4),0.175 (~3/16),64 (p)
54,1.0 (1),0.0125 (~1/64),64 (p)
70,1.0 (1),0.0625 (1/16),64 (p)
78,0.75 (3/4),0.75 (3/4),64 (p)
76,0.25 (1/4),0.1375 (~1/8),64 (p)
59,1.0 (1),0.0375 (~1/32),64 (p)
47,0.125 (1/8),0.0125 (~1/64),72 (mp)
71,1.0 (1),0.0625 (1/16),64 (p)
74,1.0 (1),0.05 (~1/16),64 (p)
49,0.125 (1/8),0.125 (1/8),41 (ppp)
50,0.125 (1/8),0.125 (1/8),44 (ppp)
52,0.125 (1/8),0.125 (1/8),47 (ppp)
50,0.125 (1/8),0.125 (1/8),50 (ppp)
49,0.125 (1/8),0.125 (1/8),53 (pp)
50,0.125 (1/8),0.125 (1/8),56 (pp)
47,0.125 (1/8),0.125 (1/8),59 (pp)
56,0.5 (1/2),0.075 (~1/16),64 (p)
83,0.25 (1/4),0.25 (1/4),64 (p)
81,0.25 (1/4),0.25 (1/4),64 (p)
83,0.25 (1/4),0.25 (1/4),64 (p)
80,0.2083333333333333 (~3/16),0.1375 (~1/8),64 (p)
71,0.75 (3/4),0.05 (~1/16),64 (p)
74,0.75 (3/4),0.075 (~1/16),64 (p)
80,0.25 (1/4),0.25 (1/4),64 (p)
78,0.25 (1/4),0.25 (1/4),64 (p)
80,0.25 (1/4),0.125 (1/8),64 (p)
68,0.2083333333333333 (~3/16),0.05 (~1/16),64 (p)
71,0.2083333333333333 (~3/16),0.075 (~1/16),64 (p)
76,0.2083333333333333 (~3/16),0.1375 (~1/8),64 (p)
68,0.75 (3/4),0.05 (~1/16),64 (p)
71,0.75 (3/4),0.075 (~1/16),64 (p)
76,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
76,0.25 (1/4),0.125 (1/8),64 (p)
64,0.2083333333333333 (~3/16),0.05 (~1/16),64 (p)
69,0.2083333333333333 (~3/16),0.075 (~1/16),64 (p)
73,0.2083333333333333 (~3/16),0.1375 (~1/8),64 (p)
64,1.0 (1),0.0125 (~1/64),64 (p)
45,0.125 (1/8),0.0375 (~1/32),72 (mp)
69,1.0 (1),0.075 (~1/16),64 (p)
74,0.0833333333333333 (~3/32),0.0125 (~1/64),64 (p)
47,0.125 (1/8),0.07083333333333333 (~1/16),41 (ppp)
73,0.9166666666666666 (~7/8),0.05416666666666667 (~1/16),64 (p)
49,0.125 (1/8),0.125 (1/8),44 (ppp)
50,0.125 (1/8),0.125 (1/8),47 (ppp)
49,0.125 (1/8),0.125 (1/8),50 (ppp)
47,0.125 (1/8),0.125 (1/8),53 (pp)
49,0.125 (1/8),0.125 (1/8),56 (pp)
45,0.125 (1/8),0.125 (1/8),59 (pp)
54,0.5 (1/2),0.1125 (~1/8),64 (p)
81,0.25 (1/4),0.25 (1/4),64 (p)
79,0.25 (1/4),0.25 (1/4),64 (p)
81,0.25 (1/4),0.25 (1/4),64 (p)
78,0.2083333333333333 (~3/16),0.125 (1/8),64 (p)
69,0.75 (3/4),0.05 (~1/16),64 (p)
72,0.75 (3/4),0.0875 (~3/32),64 (p)
78,0.25 (1/4),0.25 (1/4),64 (p)
76,0.25 (1/4),0.25 (1/4),64 (p)
78,0.25 (1/4),0.1125 (~1/8),64 (p)
66,0.2083333333333333 (~3/16),0.05 (~1/16),64 (p)
69,0.2083333333333333 (~3/16),0.0875 (~3/32),64 (p)
74,0.2083333333333333 (~3/16),0.125 (1/8),64 (p)
66,0.75 (3/4),0.05 (~1/16),64 (p)
69,0.75 (3/4),0.0875 (~3/32),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.1125 (~1/8),64 (p)
62,0.2083333333333333 (~3/16),0.05 (~1/16),64 (p)
67,0.2083333333333333 (~3/16),0.0875 (~3/32),64 (p)
71,0.2083333333333333 (~3/16),0.1125 (~1/8),64 (p)
43,0.125 (1/8),0.0125 (~1/64),72 (mp)
62,1.0 (1),0.05 (~1/16),64 (p)
67,0.75 (3/4),0.0625 (1/16),64 (p)
45,0.125 (1/8),0.025 (~1/32),41 (ppp)
71,0.9208333333333332 (~7/8),0.1 (~3/32),64 (p)
47,0.125 (1/8),0.125 (1/8),44 (ppp)
48,0.125 (1/8),0.125 (1/8),47 (ppp)
47,0.125 (1/8),0.125 (1/8),50 (ppp)
45,0.125 (1/8),0.125 (1/8),53 (pp)
47,0.125 (1/8),0.125 (1/8),56 (pp)
43,0.125 (1/8),0.125 (1/8),59 (pp)
52,0.75 (3/4),0.15 (~1/8),64 (p)
69,0.125 (1/8),0.125 (1/8),72 (mp)
71,0.125 (1/8),0.125 (1/8),41 (ppp)
72,0.125 (1/8),0.125 (1/8),44 (ppp)
74,0.125 (1/8),0.125 (1/8),47 (ppp)
72,0.125 (1/8),0.1 (~3/32),50 (ppp)
50,0.25 (1/4),0.025 (~1/32),64 (p)
71,0.125 (1/8),0.125 (1/8),53 (pp)
72,0.125 (1/8),0.1 (~3/32),56 (pp)
48,1.0 (1),0.025 (~1/32),64 (p)
69,0.125 (1/8),0.125 (1/8),59 (pp)
76,0.9583333333333334 (~1),0.85 (~7/8),64 (p)
50,1.0 (1),0.1625 (~3/16),64 (p)
74,0.75 (3/4),0.75 (3/4),64 (p)
72,0.25 (1/4),0.0875 (~3/32),64 (p)
55,0.75 (3/4),0.1625 (~3/16),64 (p)
71,0.75 (3/4),0.5875 (~1/2),64 (p)
57,0.25 (1/4),0.1625 (~3/16),64 (p)
73,0.25 (1/4),0.0875 (~3/32),64 (p)
59,0.75 (3/4),0.0625 (1/16),64 (p)
62,0.125 (1/8),0.1 (~3/32),72 (mp)
74,2.0 (~9/8),0.025 (~1/32),64 (p)
64,0.125 (1/8),0.125 (1/8),41 (ppp)
66,0.125 (1/8),0.125 (1/8),44 (ppp)
67,0.125 (1/8),0.125 (1/8),47 (ppp)
66,0.125 (1/8),0.125 (1/8),50 (ppp)
64,0.125 (1/8),0.0625 (1/16),53 (pp)
57,0.25 (1/4),0.0625 (1/16),64 (p)
66,0.125 (1/8),0.125 (1/8),56 (pp)
62,0.125 (1/8),0.0625 (1/16),59 (pp)
55,0.75 (3/4),0.0625 (1/16),64 (p)
71,0.7083333333333334 (~3/4),0.6875 (~3/4),64 (p)
52,0.25 (1/4),0.075 (~1/16),64 (p)
71,0.25 (1/4),0.175 (~3/16),64 (p)
57,0.75 (3/4),0.075 (~1/16),64 (p)
69,0.75 (3/4),0.0875 (~3/32),64 (p)
73,1.0 (1),0.5875 (~1/2),64 (p)
45,0.2333333333333333 (~1/4),0.075 (~1/16),64 (p)
67,0.25 (1/4),0.175 (~3/16),64 (p)
47,0.125 (1/8),0.075 (~1/16),72 (mp)
66,0.75 (3/4),0.05 (~1/16),64 (p)
49,0.125 (1/8),0.0375 (~1/32),41 (ppp)
74,0.9583333333333334 (~1),0.0875 (~3/32),64 (p)
50,0.125 (1/8),0.125 (1/8),44 (ppp)
52,0.125 (1/8),0.125 (1/8),47 (ppp)
50,0.125 (1/8),0.125 (1/8),50 (ppp)
49,0.125 (1/8),0.125 (1/8),53 (pp)
50,0.125 (1/8),0.075 (~1/16),56 (pp)
69,0.25 (1/4),0.05 (~1/16),64 (p)
47,0.125 (1/8),0.125 (1/8),59 (pp)
59,0.75 (3/4),0.075 (~1/16),64 (p)
74,2.0 (~9/8),0.2125 (~3/16),64 (p)
76,0.125 (1/8),0.125 (1/8),41 (ppp)
78,0.125 (1/8),0.125 (1/8),44 (ppp)
79,0.125 (1/8),0.125 (1/8),47 (ppp)
78,0.125 (1/8),0.0875 (~3/32),50 (ppp)
57,0.25 (1/4),0.0375 (~1/32),64 (p)
76,0.125 (1/8),0.125 (1/8),53 (pp)
78,0.125 (1/8),0.0875 (~3/32),56 (pp)
55,0.75 (3/4),0.0375 (~1/32),64 (p)
74,0.125 (1/8),0.125 (1/8),59 (pp)
83,0.7083333333333334 (~3/4),0.5875 (~1/2),64 (p)
52,0.25 (1/4),0.175 (~3/16),64 (p)
83,0.25 (1/4),0.075 (~1/16),64 (p)
57,0.75 (3/4),0.075 (~1/16),64 (p)
72,2.0 (~9/8),0.1 (~3/32),64 (p)
81,0.75 (3/4),0.575 (~1/2),64 (p)
45,0.25 (1/4),0.175 (~3/16),64 (p)
79,0.25 (1/4),0.075 (~1/16),64 (p)
50,1.0 (1),0.175 (~3/16),64 (p)
78,0.625 (~3/4),0.625 (~3/4),64 (p)
74,0.125 (1/8),0.125 (1/8),64 (p)
76,0.125 (1/8),0.075 (~1/16),64 (p)
52,1.0541666666666667 (~1),0.0125 (~1/64),64 (p)
55,0.125 (1/8),0.0375 (~1/32),72 (mp)
78,0.125 (1/8),0.025 (~1/32),64 (p)
71,1.0 (1),0.0625 (1/16),64 (p)
57,0.125 (1/8),0.0375 (~1/32),42 (ppp)
79,0.7083333333333334 (~3/4),0.0875 (~3/32),64 (p)
59,0.125 (1/8),0.125 (1/8),44 (ppp)
60,0.125 (1/8),0.125 (1/8),47 (ppp)
59,0.125 (1/8),0.125 (1/8),50 (ppp)
57,0.125 (1/8),0.125 (1/8),52 (pp)
59,0.125 (1/8),0.125 (1/8),55 (pp)
55,0.125 (1/8),0.05 (~1/16),58 (pp)
79,0.2083333333333333 (~3/16),0.0625 (1/16),64 (p)
60,0.75 (3/4),0.0125 (~1/64),64 (p)
64,0.7083333333333334 (~3/4),0.0625 (1/16),64 (p)
69,2.0 (~9/8),0.125 (1/8),64 (p)
79,0.75 (3/4),0.55 (~1/2),64 (p)
57,0.25 (1/4),0.025 (~1/32),64 (p)
64,0.25 (1/4),0.175 (~3/16),64 (p)
81,0.25 (1/4),0.05 (~1/16),64 (p)
62,0.75 (3/4),0.2 (~3/16),64 (p)
78,0.7083333333333334 (~3/4),0.55 (~1/2),64 (p)
50,0.25 (1/4),0.025 (~1/32),64 (p)
60,0.25 (1/4),0.1875 (3/16),64 (p)
78,0.2083333333333333 (~3/16),0.0375 (~1/32),64 (p)
55,0.9791666666666666 (~1),0.025 (~1/32),64 (p)
59,1.0 (1),0.05 (~1/16),64 (p)
67,1.0 (1),0.15 (~1/8),64 (p)
78,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),72 (mp)
76,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),56 (pp)
78,0.5833333333333334 (~1/2),0.5833333333333334 (~1/2),64 (p)
76,0.125 (1/8),0.025 (~1/32),64 (p)
40,0.125 (1/8),0.025 (~1/32),72 (mp)
67,1.0 (1),0.05 (~1/16),64 (p)
71,1.0 (1),0.025 (~1/32),64 (p)
75,0.125 (1/8),0.025 (~1/32),64 (p)
42,0.125 (1/8),0.1 (~3/32),42 (ppp)
76,1.75 (~9/8),0.025 (~1/32),64 (p)
43,0.125 (1/8),0.125 (1/8),45 (ppp)
45,0.125 (1/8),0.125 (1/8),47 (ppp)
43,0.125 (1/8),0.125 (1/8),50 (ppp)
42,0.125 (1/8),0.125 (1/8),53 (pp)
43,0.125 (1/8),0.125 (1/8),56 (pp)
40,0.125 (1/8),0.125 (1/8),59 (pp)
48,0.7083333333333334 (~3/4),0.025 (~1/32),64 (p)
66,3.0 (~9/8),0.05 (~1/16),64 (p)
69,3.0 (~9/8),0.6875 (~3/4),64 (p)
48,0.25 (1/4),0.2125 (~3/16),64 (p)
74,0.25 (1/4),0.0375 (~1/32),64 (p)
47,0.75 (3/4),0.2125 (~3/16),64 (p)
76,0.75 (3/4),0.5375 (~1/2),64 (p)
45,0.25 (1/4),0.2125 (~3/16),64 (p)
78,0.25 (1/4),0.0375 (~1/32),64 (p)
43,0.75 (3/4),0.2125 (~3/16),64 (p)
71,0.75 (3/4),0.5375 (~1/2),64 (p)
42,0.25 (1/4),0.2125 (~3/16),64 (p)
72,0.125 (1/8),0.0375 (~1/32),64 (p)
43,0.75 (3/4),0.0125 (~1/64),64 (p)
64,0.75 (3/4),0.05 (~1/16),64 (p)
67,0.75 (3/4),0.025 (~1/32),64 (p)
69,0.125 (1/8),0.125 (1/8),64 (p)
71,0.75 (3/4),0.5375 (~1/2),64 (p)
45,0.25 (1/4),0.0125 (~1/64),64 (p)
54,0.25 (1/4),0.05 (~1/16),64 (p)
64,0.2083333333333333 (~3/16),0.15 (~1/8),64 (p)
72,0.25 (1/4),0.0375 (~1/32),64 (p)
47,2.0 (~9/8),0.0125 (~1/64),64 (p)
55,0.75 (3/4),0.0625 (1/16),64 (p)
64,1.0 (1),0.1375 (~1/8),64 (p)
67,0.9583333333333334 (~1),0.55 (~1/2),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
59,0.75 (3/4),0.0625 (1/16),64 (p)
63,1.0 (1),0.15 (~1/8),64 (p)
67,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),72 (mp)
66,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),41 (ppp)
67,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),42 (ppp)
66,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),44 (ppp)
67,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),46 (ppp)
66,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),48 (ppp)
67,0.0958333333333333 (~3/32),0.0375 (~1/32),50 (ppp)
57,0.25 (1/4),0.04583333333333333 (~1/32),64 (p)
66,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),52 (pp)
67,0.0958333333333333 (~3/32),0.08333333333333333 (~3/32),53 (pp)
66,0.0958333333333333 (~3/32),0.025 (~1/32),55 (pp)
52,1.0083333333333333 (~1),0.0125 (~1/64),64 (p)
55,1.0 (1),0.04583333333333333 (~1/32),64 (p)
64,1.1708333333333332 (~9/8),0.08333333333333333 (~3/32),64 (p)
66,0.20833333333333331 (~3/16),0.3333333333333333 (~1/4),59 (pp)
67,0.125 (1/8),0.125 (1/8),42 (ppp)
69,0.125 (1/8),0.125 (1/8),45 (ppp)
67,0.125 (1/8),0.125 (1/8),49 (ppp)
66,0.125 (1/8),0.125 (1/8),52 (pp)
67,0.125 (1/8),0.025 (~1/32),55 (pp)
59,0.25 (1/4),0.1 (~3/32),64 (p)
64,0.125 (1/8),0.125 (1/8),59 (pp)
79,0.5 (1/2),0.025 (~1/32),64 (p)
57,0.2583333333333333 (~1/4),0.25 (1/4),64 (p)
59,0.2458333333333333 (~1/4),0.25 (1/4),64 (p)
55,0.4208333333333333 (~1/2),0.2625 (~1/4),64 (p)
59,0.75 (3/4),0.0625 (1/16),64 (p)
64,0.75 (3/4),0.175 (~3/16),64 (p)
54,0.25 (1/4),0.25 (1/4),64 (p)
55,0.225 (~1/4),0.25 (1/4),64 (p)
52,0.2083333333333333 (~3/16),0.0125 (~1/64),64 (p)
55,0.2083333333333333 (~3/16),0.0625 (1/16),64 (p)
61,0.2083333333333333 (~3/16),0.1875 (3/16),64 (p)
52,0.2708333333333333 (~1/4),0.0125 (~1/64),64 (p)
55,0.75 (3/4),0.0625 (1/16),64 (p)
61,0.75 (3/4),0.175 (~3/16),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
52,0.275 (~1/4),0.25 (1/4),64 (p)
49,0.2083333333333333 (~3/16),0.0125 (~1/64),64 (p)
52,0.25 (1/4),0.0625 (1/16),64 (p)
57,0.2083333333333333 (~3/16),0.1875 (3/16),64 (p)
52,1.0 (1),0.075 (~1/16),64 (p)
57,1.0 (1),0.125 (1/8),64 (p)
69,0.125 (1/8),0.125 (1/8),72 (mp)
71,0.125 (1/8),0.125 (1/8),41 (ppp)
73,0.125 (1/8),0.125 (1/8),44 (ppp)
74,0.125 (1/8),0.125 (1/8),47 (ppp)
73,0.125 (1/8),0.125 (1/8),50 (ppp)
71,0.125 (1/8),0.125 (1/8),53 (pp)
73,0.125 (1/8),0.05 (~1/16),56 (pp)
57,0.25 (1/4),0.075 (~1/16),64 (p)
69,0.125 (1/8),0.125 (1/8),59 (pp)
78,0.5 (1/2),0.05 (~1/16),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
57,0.25 (1/4),0.25 (1/4),64 (p)
54,0.2083333333333333 (~3/16),0.25 (1/4),64 (p)
57,0.75 (3/4),0.0125 (~1/64),64 (p)
54,0.25 (1/4),0.0625 (1/16),64 (p)
62,0.75 (3/4),0.1875 (3/16),64 (p)
52,0.25 (1/4),0.25 (1/4),64 (p)
54,0.45833333333333326 (~1/2),0.25 (1/4),64 (p)
50,0.2083333333333333 (~3/16),0.0625 (1/16),64 (p)
59,0.2083333333333333 (~3/16),0.1875 (3/16),64 (p)
54,0.75 (3/4),0.0125 (~1/64),64 (p)
50,0.25 (1/4),0.0625 (1/16),64 (p)
59,0.75 (3/4),0.1875 (3/16),64 (p)
49,0.25 (1/4),0.25 (1/4),64 (p)
50,0.45833333333333326 (~1/2),0.25 (1/4),64 (p)
