event,duration,transition,velocity
55,1.0 (1),1.0 (1),64 (p)
63,2.0 (~9/8),0.975 (~1),64 (p)
80,2.0 (~9/8),1.0 (1),64 (p)
70,2.0 (~9/8),0.025 (~1/32),64 (p)
65,1.0 (1),0.975 (~1),64 (p)
79,2.058333333333333 (~9/8),0.025 (~1/32),64 (p)
63,2.0 (~9/8),0.975 (~1),64 (p)
72,2.066666666666667 (~9/8),0.025 (~1/32),64 (p)
56,2.0 (~9/8),0.975 (~1),64 (p)
77,0.5 (1/2),0.025 (~1/32),64 (p)
68,2.0 (~9/8),0.475 (~1/2),64 (p)
75,0.5 (1/2),0.5 (1/2),64 (p)
74,1.0 (1),0.025 (~1/32),64 (p)
58,4.0 (~9/8),0.975 (~1),64 (p)
75,2.0 (~9/8),0.025 (~1/32),64 (p)
67,1.0 (1),1.0 (1),64 (p)
65,2.0 (~9/8),0.975 (~1),64 (p)
74,1.0 (1),0.5 (1/2),64 (p)
68,0.5 (1/2),0.5 (1/2),64 (p)
76,1.0 (1),0.025 (~1/32),64 (p)
60,2.0 (~9/8),0.975 (~1),64 (p)
77,2.0 (~9/8),0.025 (~1/32),64 (p)
56,1.0 (1),0.975 (~1),64 (p)
71,1.0 (1),0.025 (~1/32),64 (p)
62,1.0 (1),0.975 (~1),64 (p)
75,1.0 (1),0.025 (~1/32),64 (p)
63,1.0 (1),0.475 (~1/2),64 (p)
70,0.5 (1/2),0.5 (1/2),64 (p)
74,1.0 (1),0.025 (~1/32),64 (p)
65,0.5 (1/2),0.5 (1/2),64 (p)
63,0.5 (1/2),0.475 (~1/2),64 (p)
79,2.0 (~9/8),0.025 (~1/32),64 (p)
62,1.0 (1),0.975 (~1),64 (p)
68,3.0 (~9/8),0.025 (~1/32),64 (p)
63,1.0 (1),0.975 (~1),64 (p)
77,2.0 (~9/8),0.025 (~1/32),64 (p)
65,1.0 (1),1.0 (1),64 (p)
58,1.9583333333333333 (~9/8),0.975 (~1),64 (p)
75,2.0 (~9/8),0.525 (~1/2),64 (p)
56,0.5125 (~1/2),0.475 (~1/2),64 (p)
65,1.0 (1),0.0375 (~1/32),64 (p)
58,3.0 (~9/8),0.9625 (~1),64 (p)
74,2.0 (~9/8),0.0375 (~1/32),64 (p)
46,1.0 (1),0.4625 (~1/2),64 (p)
68,0.5 (1/2),0.5 (1/2),64 (p)
67,2.0 (~9/8),0.0375 (~1/32),64 (p)
51,3.0 (~9/8),0.9625 (~1),64 (p)
72,0.5333333333333333 (~1/2),0.0375 (~1/32),64 (p)
63,0.5 (1/2),0.4625 (~1/2),64 (p)
70,0.5208333333333334 (~1/2),0.0375 (~1/32),64 (p)
62,0.5 (1/2),0.4625 (~1/2),64 (p)
69,1.0 (1),0.0375 (~1/32),64 (p)
60,1.0 (1),0.9625 (~1),64 (p)
70,2.0 (~9/8),0.0375 (~1/32),64 (p)
62,0.5 (1/2),0.5 (1/2),64 (p)
60,0.5 (1/2),0.5 (1/2),64 (p)
58,0.5 (1/2),0.5 (1/2),64 (p)
56,0.5 (1/2),0.4625 (~1/2),64 (p)
75,2.0 (~9/8),0.0375 (~1/32),64 (p)
58,1.0 (1),0.2125 (~3/16),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
69,1.0 (1),0.0375 (~1/32),64 (p)
60,1.0 (1),0.9625 (~1),64 (p)
74,1.0 (1),0.0375 (~1/32),64 (p)
62,0.5 (1/2),0.5 (1/2),64 (p)
63,0.5 (1/2),0.4625 (~1/2),64 (p)
72,2.0 (~9/8),0.0375 (~1/32),64 (p)
65,1.5 (~9/8),0.9625 (~1),64 (p)
68,2.0 (~9/8),0.5375 (~1/2),64 (p)
63,0.5 (1/2),0.4625 (~1/2),64 (p)
70,2.0 (~9/8),0.0375 (~1/32),64 (p)
62,0.5 (1/2),0.5 (1/2),64 (p)
58,0.5 (1/2),0.4625 (~1/2),64 (p)
67,2.0 (~9/8),0.0375 (~1/32),64 (p)
63,2.0 (~9/8),0.25 (1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
51,0.25 (1/4),0.25 (1/4),64 (p)
50,0.25 (1/4),0.2125 (~3/16),64 (p)
68,2.0 (~9/8),0.0375 (~1/32),64 (p)
48,1.0 (1),0.9625 (~1),64 (p)
65,2.0 (~9/8),0.0375 (~1/32),64 (p)
58,4.0 (~9/8),0.9625 (~1),64 (p)
67,3.0 (~9/8),0.0375 (~1/32),64 (p)
51,1.25 (~9/8),0.9625 (~1),64 (p)
63,0.5 (1/2),0.2875 (~1/4),64 (p)
49,0.25 (1/4),0.2125 (~3/16),64 (p)
61,0.5 (1/2),0.0375 (~1/32),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
46,0.25 (1/4),0.2125 (~3/16),64 (p)
60,3.0 (~9/8),0.0375 (~1/32),64 (p)
44,2.0 (~9/8),0.9625 (~1),64 (p)
65,0.5 (1/2),0.0375 (~1/32),64 (p)
56,0.5 (1/2),0.4625 (~1/2),64 (p)
63,0.5 (1/2),0.0375 (~1/32),64 (p)
55,0.5 (1/2),0.4625 (~1/2),64 (p)
62,2.0 (~9/8),0.0375 (~1/32),64 (p)
53,1.0 (1),0.9625 (~1),64 (p)
58,2.0 (~9/8),0.0375 (~1/32),64 (p)
55,0.5 (1/2),0.5 (1/2),64 (p)
53,0.5 (1/2),0.4625 (~1/2),64 (p)
63,3.0 (~9/8),0.0375 (~1/32),64 (p)
51,1.5 (~9/8),0.9625 (~1),64 (p)
57,1.0 (1),0.5375 (~1/2),64 (p)
53,0.5 (1/2),0.4625 (~1/2),64 (p)
58,2.25 (~9/8),0.0375 (~1/32),64 (p)
55,1.0 (1),0.9625 (~1),64 (p)
62,0.5 (1/2),0.0375 (~1/32),64 (p)
53,0.5 (1/2),0.4625 (~1/2),64 (p)
60,0.5 (1/2),0.0375 (~1/32),64 (p)
51,0.5 (1/2),0.4625 (~1/2),64 (p)
62,1.0 (1),0.0375 (~1/32),64 (p)
53,1.0 (1),0.2125 (~3/16),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.0375 (~1/32),64 (p)
51,2.0 (~9/8),0.2125 (~3/16),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
65,0.5 (1/2),0.5 (1/2),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.0375 (~1/32),64 (p)
50,1.0 (1),0.2125 (~3/16),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.0375 (~1/32),64 (p)
55,2.0 (~9/8),0.2125 (~3/16),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
58,0.25 (1/4),0.25 (1/4),64 (p)
63,2.0 (~9/8),1.0375 (~1),64 (p)
53,2.0 (~9/8),0.2125 (~3/16),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.0375 (~1/32),64 (p)
51,1.5 (~9/8),0.2125 (~3/16),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
79,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.0375 (~1/32),64 (p)
56,2.0 (~9/8),0.2125 (~3/16),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
