event,duration,transition,velocity
46,1.9583333333333333 (~9/8),0.1875 (3/16),64 (p)
66,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
70,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
73,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
78,1.8333333333333333 (~9/8),1.6625 (~9/8),56 (pp)
46,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
49,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
54,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
58,1.8333333333333333 (~9/8),1.3 (~9/8),56 (pp)
78,0.25 (1/4),0.25 (1/4),64 (p)
76,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.0875 (~3/32),64 (p)
46,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
49,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
54,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
76,1.5 (~9/8),1.5 (~9/8),64 (p)
73,0.5 (1/2),0.3875 (~1/2),64 (p)
47,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
51,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
54,1.8875 (~9/8),0.004166666666666667 (~1/64),56 (pp)
63,1.9958333333333331 (~9/8),0.05 (~1/16),56 (pp)
59,1.9166666666666667 (~9/8),0.004166666666666667 (~1/64),56 (pp)
66,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
71,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
75,1.8333333333333333 (~9/8),1.8875 (~9/8),56 (pp)
66,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
71,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
75,1.875 (~9/8),1.2666666666666666 (~9/8),56 (pp)
54,0.5 (1/2),0.5 (1/2),64 (p)
51,1.5 (~9/8),0.1625 (~3/16),64 (p)
66,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
71,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
75,1.875 (~9/8),1.2291666666666667 (~9/8),56 (pp)
47,0.5 (1/2),0.5 (1/2),64 (p)
43,1.9583333333333333 (~9/8),0.22916666666666666 (~1/4),64 (p)
70,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
75,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
82,1.8333333333333333 (~9/8),1.675 (~9/8),56 (pp)
43,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
46,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
51,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
55,1.8333333333333333 (~9/8),1.2875 (~9/8),56 (pp)
75,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.1 (~3/32),64 (p)
43,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
46,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
51,1.8875 (~9/8),0.041666666666666664 (~1/32),56 (pp)
73,1.5 (~9/8),0.0125 (~1/64),64 (p)
55,1.8333333333333333 (~9/8),1.4875 (~9/8),56 (pp)
70,0.5 (1/2),0.4 (~1/2),64 (p)
44,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
47,1.9416666666666669 (~9/8),0.04583333333333333 (~1/32),56 (pp)
73,0.0916666666666666 (~3/32),0.008333333333333333 (~1/64),72 (mp)
51,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
56,1.8333333333333333 (~9/8),0.020833333333333332 (~1/64),56 (pp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),45 (ppp)
73,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),51 (pp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),58 (pp)
73,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),86 (mf)
71,1.0833333333333333 (~9/8),1.0833333333333333 (~9/8),79 (mp)
70,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
75,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
80,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
83,1.875 (~9/8),1.4166666666666667 (~9/8),56 (pp)
71,0.5125 (~1/2),0.5125 (~1/2),64 (p)
75,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
80,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
83,1.875 (~9/8),1.4166666666666667 (~9/8),56 (pp)
65,0.5125 (~1/2),0.5125 (~1/2),64 (p)
62,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),64 (p)
77,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
80,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
83,1.8333333333333333 (~9/8),1.8875 (~9/8),56 (pp)
62,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
65,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
70,1.875 (~9/8),1.1666666666666667 (~9/8),56 (pp)
82,0.25 (1/4),0.25 (1/4),64 (p)
80,0.25 (1/4),0.25 (1/4),64 (p)
78,0.2625 (~1/4),0.2625 (~1/4),64 (p)
77,0.275 (~1/4),0.05416666666666667 (~1/16),64 (p)
65,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
70,1.875 (~9/8),0.16666666666666666 (~3/16),56 (pp)
78,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
78,0.25 (1/4),0.25 (1/4),64 (p)
80,0.25 (1/4),0.25 (1/4),64 (p)
78,0.25 (1/4),0.25 (1/4),64 (p)
80,0.25 (1/4),0.25 (1/4),64 (p)
77,0.2625 (~1/4),0.2625 (~1/4),64 (p)
80,0.1083333333333333 (~3/32),0.05416666666666667 (~1/16),74 (mp)
66,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
78,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),45 (ppp)
80,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),51 (pp)
78,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),58 (pp)
80,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),77 (mp)
78,1.0833333333333333 (~9/8),1.0833333333333333 (~9/8),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
75,0.2625 (~1/4),0.2625 (~1/4),64 (p)
70,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
75,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
78,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
82,1.8333333333333333 (~9/8),1.375 (~9/8),64 (p)
66,0.5125 (~1/2),0.5125 (~1/2),64 (p)
73,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
75,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
78,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
82,1.8333333333333333 (~9/8),1.375 (~9/8),56 (pp)
60,0.5125 (~1/2),0.125 (1/8),64 (p)
57,1.9583333333333333 (~9/8),0.3875 (~1/2),64 (p)
72,1.9958333333333331 (~9/8),0.05416666666666667 (~1/16),56 (pp)
75,1.9416666666666669 (~9/8),0.05416666666666667 (~1/16),56 (pp)
78,1.8875 (~9/8),0.05416666666666667 (~1/16),56 (pp)
84,1.8333333333333333 (~9/8),1.4625 (~9/8),56 (pp)
57,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
60,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
65,1.875 (~9/8),1.5541666666666667 (~9/8),56 (pp)
77,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.125 (1/8),64 (p)
57,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
60,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
65,1.875 (~9/8),0.016666666666666666 (~1/64),56 (pp)
73,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.1625 (~3/16),64 (p)
58,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
61,1.9291666666666667 (~9/8),0.03333333333333333 (~1/32),56 (pp)
72,0.25 (1/4),0.020833333333333332 (~1/64),64 (p)
65,1.875 (~9/8),0.22916666666666666 (~1/4),56 (pp)
75,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),73 (mp)
73,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),45 (ppp)
75,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),51 (pp)
73,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),58 (pp)
75,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),79 (mp)
73,1.0833333333333333 (~9/8),1.0833333333333333 (~9/8),64 (p)
72,0.25 (1/4),0.2 (~3/16),64 (p)
58,1.9833333333333336 (~9/8),0.05 (~1/16),56 (pp)
70,0.25 (1/4),0.004166666666666667 (~1/64),64 (p)
61,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
65,1.875 (~9/8),0.19166666666666668 (~3/16),56 (pp)
70,1.025 (~1),0.05416666666666667 (~1/16),56 (pp)
73,0.9708333333333332 (~1),0.05416666666666667 (~1/16),56 (pp)
77,1.1666666666666667 (~9/8),1.1666666666666667 (~9/8),64 (p)
78,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.2125 (~3/16),64 (p)
58,1.9833333333333336 (~9/8),0.0375 (~1/32),56 (pp)
75,0.25 (1/4),0.016666666666666666 (~1/64),64 (p)
61,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
65,1.875 (~9/8),0.17916666666666667 (~3/16),56 (pp)
73,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
66,0.5 (1/2),0.5 (1/2),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.05416666666666667 (~1/16),64 (p)
58,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
61,1.875 (~9/8),0.14166666666666666 (~1/8),56 (pp)
63,1.0125 (~1),0.05416666666666667 (~1/16),56 (pp)
66,1.4583333333333333 (~9/8),1.4583333333333333 (~9/8),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.025 (~1/32),64 (p)
51,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
58,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
60,1.875 (~9/8),0.11666666666666667 (~1/8),56 (pp)
78,1.25 (~9/8),1.25 (~9/8),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.0625 (1/16),64 (p)
51,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
58,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
60,1.875 (~9/8),0.07916666666666666 (~3/32),56 (pp)
72,0.75 (3/4),0.75 (3/4),64 (p)
75,0.125 (1/8),0.125 (1/8),64 (p)
73,0.125 (1/8),0.125 (1/8),56 (pp)
72,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.25 (1/4),64 (p)
75,0.5 (1/2),0.35 (~1/4),64 (p)
51,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
57,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
60,1.875 (~9/8),0.041666666666666664 (~1/32),56 (pp)
65,0.7083333333333334 (~3/4),0.7625 (~3/4),64 (p)
67,0.125 (1/8),0.125 (1/8),64 (p)
69,0.125 (1/8),0.125 (1/8),56 (pp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),43 (ppp)
69,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),44 (ppp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),46 (ppp)
69,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),47 (ppp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),48 (ppp)
69,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),70 (p)
67,0.125 (1/8),0.125 (1/8),56 (pp)
69,0.125 (1/8),0.125 (1/8),57 (pp)
67,0.125 (1/8),0.125 (1/8),72 (mp)
69,0.125 (1/8),0.05416666666666667 (~1/16),64 (p)
53,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
58,1.875 (~9/8),0.016666666666666666 (~1/64),56 (pp)
70,8.0 (~9/8),1.5 (~9/8),64 (p)
65,0.5 (1/2),0.4125 (~1/2),64 (p)
58,1.9583333333333333 (~9/8),0.0875 (~3/32),56 (pp)
66,1.5 (~9/8),1.5 (~9/8),64 (p)
63,0.5 (1/2),0.425 (~1/2),64 (p)
53,1.9583333333333333 (~9/8),0.075 (~1/16),56 (pp)
60,1.25 (~9/8),1.25 (~9/8),64 (p)
61,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
61,0.25 (1/4),0.1875 (3/16),64 (p)
53,1.9583333333333333 (~9/8),0.0625 (1/16),56 (pp)
63,0.25 (1/4),0.25 (1/4),64 (p)
61,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
61,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.2 (~3/16),64 (p)
53,1.9583333333333333 (~9/8),0.05 (~1/16),56 (pp)
69,2.0 (~9/8),1.0 (1),64 (p)
66,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),80 (mp)
65,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),43 (ppp)
66,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),46 (ppp)
65,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),49 (ppp)
66,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),52 (pp)
65,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),55 (pp)
66,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),57 (pp)
65,0.0833333333333333 (~3/32),0.16666666666666666 (~3/16),63 (p)
63,0.25 (1/4),0.2125 (~3/16),64 (p)
58,1.9583333333333333 (~9/8),0.0375 (~1/32),56 (pp)
70,1.5 (~9/8),1.5 (~9/8),64 (p)
72,0.5 (1/2),0.5 (1/2),64 (p)
65,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
70,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
73,1.875 (~9/8),1.3541666666666667 (~9/8),60 (pp)
46,0.5 (1/2),0.5 (1/2),64 (p)
49,1.5 (~9/8),0.075 (~1/16),64 (p)
65,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
70,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
73,1.875 (~9/8),1.3166666666666667 (~9/8),64 (p)
53,0.5 (1/2),0.5 (1/2),64 (p)
43,3.25 (~9/8),0.1125 (~1/8),64 (p)
73,1.5 (~9/8),1.5 (~9/8),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
76,3.5 (~9/8),1.1375 (~9/8),56 (pp)
46,0.25 (1/4),0.25 (1/4),64 (p)
44,0.25 (1/4),0.25 (1/4),64 (p)
43,0.25 (1/4),0.25 (1/4),64 (p)
49,3.5 (~9/8),1.6125 (~9/8),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.25 (1/4),64 (p)
79,3.5 (~9/8),1.3875 (~9/8),56 (pp)
47,0.25 (1/4),0.25 (1/4),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
52,0.5 (1/2),0.5 (1/2),64 (p)
51,0.5 (1/2),0.5 (1/2),64 (p)
52,0.5 (1/2),0.5 (1/2),64 (p)
49,0.5 (1/2),0.1125 (~1/8),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.1375 (~1/8),64 (p)
47,0.25 (1/4),0.1125 (~1/8),64 (p)
80,2.5 (~9/8),0.1375 (~1/8),56 (pp)
46,0.25 (1/4),0.25 (1/4),64 (p)
44,0.25 (1/4),0.25 (1/4),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
47,0.25 (1/4),0.25 (1/4),64 (p)
44,0.25 (1/4),0.25 (1/4),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
47,0.25 (1/4),0.25 (1/4),64 (p)
40,1.25 (~9/8),0.6125 (~1/2),64 (p)
79,0.5 (1/2),0.5 (1/2),64 (p)
80,0.5 (1/2),0.1375 (~1/8),64 (p)
52,0.25 (1/4),0.25 (1/4),64 (p)
51,0.25 (1/4),0.1125 (~1/8),64 (p)
82,0.4583333333333333 (~1/2),0.1375 (~1/8),64 (p)
49,0.25 (1/4),0.25 (1/4),64 (p)
51,1.5 (~9/8),0.125 (1/8),64 (p)
83,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),72 (mp)
82,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),45 (ppp)
83,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),50 (ppp)
82,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),55 (pp)
83,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),86 (mf)
82,2.5833333333333335 (~9/8),0.9583333333333334 (~1),64 (p)
49,0.5 (1/2),0.5 (1/2),64 (p)
51,1.5 (~9/8),0.125 (1/8),64 (p)
73,2.0 (~9/8),1.0 (1),64 (p)
80,1.0 (1),0.375 (~1/2),64 (p)
39,0.5 (1/2),0.5 (1/2),64 (p)
44,2.0 (~9/8),0.125 (1/8),64 (p)
80,1.5 (~9/8),1.5 (~9/8),64 (p)
83,0.5 (1/2),0.5 (1/2),64 (p)
77,1.5 (~9/8),1.375 (~9/8),64 (p)
59,0.5 (1/2),0.125 (1/8),64 (p)
78,0.25 (1/4),0.25 (1/4),64 (p)
80,0.25 (1/4),0.125 (1/8),64 (p)
53,1.5 (~9/8),0.125 (1/8),64 (p)
74,1.5 (~9/8),1.375 (~9/8),64 (p)
54,0.25 (1/4),0.125 (1/8),64 (p)
75,0.25 (1/4),0.125 (1/8),64 (p)
56,0.25 (1/4),0.125 (1/8),64 (p)
77,0.25 (1/4),0.125 (1/8),64 (p)
50,1.5 (~9/8),0.125 (1/8),64 (p)
70,1.5 (~9/8),1.375 (~9/8),64 (p)
51,0.25 (1/4),0.125 (1/8),64 (p)
80,0.5 (1/2),0.125 (1/8),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
46,1.5 (~9/8),0.125 (1/8),64 (p)
74,1.5 (~9/8),1.375 (~9/8),64 (p)
56,0.5 (1/2),0.125 (1/8),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.125 (1/8),64 (p)
50,1.5 (~9/8),0.125 (1/8),64 (p)
70,1.5 (~9/8),1.375 (~9/8),64 (p)
51,0.25 (1/4),0.125 (1/8),64 (p)
72,0.25 (1/4),0.125 (1/8),64 (p)
53,0.25 (1/4),0.125 (1/8),64 (p)
74,0.25 (1/4),0.125 (1/8),64 (p)
42,2.0 (~9/8),0.125 (1/8),64 (p)
75,1.5 (~9/8),1.5 (~9/8),64 (p)
73,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.125 (1/8),64 (p)
43,1.5 (~9/8),0.125 (1/8),64 (p)
73,2.0 (~9/8),1.375 (~9/8),64 (p)
58,0.5 (1/2),0.5 (1/2),64 (p)
55,1.5 (~9/8),0.125 (1/8),64 (p)
73,1.9 (~9/8),1.375 (~9/8),56 (pp)
51,0.5 (1/2),0.5 (1/2),64 (p)
44,2.0 (~9/8),0.125 (1/8),64 (p)
73,1.5 (~9/8),1.5 (~9/8),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
71,2.0 (~9/8),1.375 (~9/8),64 (p)
59,0.5 (1/2),0.5 (1/2),64 (p)
56,1.5 (~9/8),0.125 (1/8),64 (p)
63,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
68,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
71,1.875 (~9/8),1.2666666666666666 (~9/8),64 (p)
53,0.4583333333333333 (~1/2),0.5125 (~1/2),64 (p)
50,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),64 (p)
53,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
56,1.875 (~9/8),0.041666666666666664 (~1/32),56 (pp)
65,1.525 (~9/8),0.05416666666666667 (~1/16),56 (pp)
68,1.4708333333333334 (~9/8),0.05416666666666667 (~1/16),56 (pp)
71,1.4166666666666667 (~9/8),1.4166666666666667 (~9/8),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.1125 (~1/8),64 (p)
49,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
53,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
58,1.875 (~9/8),0.029166666666666667 (~1/32),56 (pp)
77,1.5 (~9/8),1.5 (~9/8),64 (p)
71,0.4583333333333333 (~1/2),0.4 (~1/2),64 (p)
49,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
53,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
58,1.875 (~9/8),0.004166666666666667 (~1/64),56 (pp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),77 (mp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),80 (mp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),42 (ppp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),43 (ppp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),44 (ppp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),45 (ppp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),47 (ppp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),48 (ppp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),49 (ppp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),50 (ppp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),51 (pp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),52 (pp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),54 (pp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),55 (pp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),56 (pp)
70,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),57 (pp)
71,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),58 (pp)
70,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),59 (pp)
71,0.25 (1/4),0.25 (1/4),70 (p)
68,0.25 (1/4),0.175 (~3/16),64 (p)
51,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
54,1.9291666666666667 (~9/8),0.020833333333333332 (~1/64),56 (pp)
63,2.0125 (~9/8),0.03333333333333333 (~1/32),56 (pp)
58,1.875 (~9/8),0.020833333333333332 (~1/64),56 (pp)
66,2.2083333333333335 (~9/8),1.9083333333333334 (~9/8),64 (p)
51,1.9833333333333336 (~9/8),0.05416666666666667 (~1/16),56 (pp)
54,1.9291666666666667 (~9/8),0.05416666666666667 (~1/16),56 (pp)
58,1.875 (~9/8),0.19166666666666668 (~3/16),56 (pp)
63,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
