event,duration,transition,velocity
71,0.4291666666666666 (~1/2),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
72,0.4166666666666667 (~1/2),0.25 (1/4),64 (p)
63,0.25 (1/4),0.25 (1/4),64 (p)
74,0.4083333333333333 (~1/2),0.5 (1/2),64 (p)
71,0.4583333333333333 (~1/2),0.25 (1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
67,1.0 (1),0.0125 (~1/64),64 (p)
72,0.4666666666666667 (~1/2),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.0125 (~1/64),64 (p)
79,0.25 (1/4),0.2375 (~1/4),64 (p)
57,0.25 (1/4),0.0125 (~1/64),64 (p)
78,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.25 (1/4),0.0125 (~1/64),64 (p)
79,0.3708333333333333 (~1/4),0.2375 (~1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
71,0.4083333333333333 (~1/2),0.0125 (~1/64),64 (p)
74,0.4208333333333333 (~1/2),0.2375 (~1/4),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
72,0.4291666666666666 (~1/2),0.0125 (~1/64),64 (p)
75,1.025 (~1),0.2375 (~1/4),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
72,0.5 (1/2),0.25 (1/4),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
67,0.5 (1/2),0.0125 (~1/64),64 (p)
76,0.4166666666666667 (~1/2),0.2375 (~1/4),64 (p)
43,0.25 (1/4),0.25 (1/4),64 (p)
68,1.0 (1),0.0125 (~1/64),64 (p)
77,0.3791666666666666 (~1/2),0.2375 (~1/4),64 (p)
58,0.25 (1/4),0.25 (1/4),64 (p)
56,0.25 (1/4),0.0125 (~1/64),64 (p)
77,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.25 (1/4),0.0125 (~1/64),64 (p)
76,0.1666666666666666 (~3/16),0.2375 (~1/4),64 (p)
53,0.25 (1/4),0.0125 (~1/64),64 (p)
77,0.4 (~1/2),0.2375 (~1/4),64 (p)
51,0.25 (1/4),0.25 (1/4),64 (p)
69,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.4125 (~1/2),0.2375 (~1/4),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
70,0.5 (1/2),0.0125 (~1/64),64 (p)
74,1.0541666666666667 (~1),0.2375 (~1/4),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
68,0.175 (~3/16),0.25 (1/4),64 (p)
70,0.5 (1/2),0.25 (1/4),64 (p)
44,0.25 (1/4),0.25 (1/4),64 (p)
65,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.4166666666666667 (~1/2),0.2375 (~1/4),64 (p)
41,0.25 (1/4),0.25 (1/4),64 (p)
67,1.0 (1),0.0125 (~1/64),64 (p)
75,0.3833333333333333 (~1/2),0.2375 (~1/4),64 (p)
56,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.0125 (~1/64),64 (p)
75,0.25 (1/4),0.2375 (~1/4),64 (p)
53,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.1791666666666666 (~3/16),0.2375 (~1/4),64 (p)
51,0.25 (1/4),0.0125 (~1/64),64 (p)
75,0.4333333333333333 (~1/2),0.2375 (~1/4),64 (p)
49,0.25 (1/4),0.25 (1/4),64 (p)
67,0.5 (1/2),0.0125 (~1/64),64 (p)
70,0.4375 (~1/2),0.2375 (~1/4),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
68,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.425 (~1/2),0.4875 (~1/2),64 (p)
68,0.5 (1/2),0.0125 (~1/64),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
67,0.5 (1/2),0.0125 (~1/64),64 (p)
75,0.4083333333333333 (~1/2),0.4875 (~1/2),64 (p)
65,0.5 (1/2),0.0125 (~1/64),64 (p)
77,0.4416666666666666 (~1/2),0.4875 (~1/2),64 (p)
55,0.5 (1/2),0.0125 (~1/64),64 (p)
70,0.425 (~1/2),0.4875 (~1/2),64 (p)
56,0.5 (1/2),0.0125 (~1/64),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
58,0.5 (1/2),0.0125 (~1/64),64 (p)
75,0.4416666666666666 (~1/2),0.4875 (~1/2),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
77,0.4083333333333333 (~1/2),0.4875 (~1/2),64 (p)
50,0.5 (1/2),0.0125 (~1/64),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.2375 (~1/4),64 (p)
56,0.25 (1/4),0.0125 (~1/64),64 (p)
72,1.0 (1),0.2375 (~1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
56,0.5 (1/2),0.5 (1/2),64 (p)
53,0.5 (1/2),0.0125 (~1/64),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.2375 (~1/4),64 (p)
58,0.5 (1/2),0.0125 (~1/64),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.2375 (~1/4),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.2375 (~1/4),64 (p)
58,0.5 (1/2),0.0125 (~1/64),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.2375 (~1/4),64 (p)
56,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
58,0.5 (1/2),0.0125 (~1/64),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
53,0.5 (1/2),0.0125 (~1/64),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.2375 (~1/4),64 (p)
51,0.5 (1/2),0.0125 (~1/64),64 (p)
79,0.25 (1/4),0.25 (1/4),64 (p)
81,0.25 (1/4),0.2375 (~1/4),64 (p)
53,0.5 (1/2),0.0125 (~1/64),64 (p)
82,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.2375 (~1/4),64 (p)
61,0.5 (1/2),0.0125 (~1/64),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.2375 (~1/4),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.2375 (~1/4),64 (p)
58,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
76,0.25 (1/4),0.2375 (~1/4),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.2375 (~1/4),64 (p)
56,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.5 (1/2),0.0125 (~1/64),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
79,0.25 (1/4),0.2375 (~1/4),64 (p)
53,0.5 (1/2),0.0125 (~1/64),64 (p)
81,0.25 (1/4),0.25 (1/4),64 (p)
83,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.5 (1/2),0.0125 (~1/64),64 (p)
84,0.5 (1/2),0.4875 (~1/2),64 (p)
67,0.25 (1/4),0.0125 (~1/64),64 (p)
83,0.25 (1/4),0.2375 (~1/4),64 (p)
66,0.25 (1/4),0.0125 (~1/64),64 (p)
81,0.25 (1/4),0.2375 (~1/4),64 (p)
67,0.5 (1/2),0.0125 (~1/64),64 (p)
79,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.2375 (~1/4),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
63,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.5 (1/2),0.4875 (~1/2),64 (p)
67,0.25 (1/4),0.0125 (~1/64),64 (p)
75,0.5 (1/2),0.2375 (~1/4),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
67,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.5 (1/2),0.4875 (~1/2),64 (p)
69,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.5 (1/2),0.4875 (~1/2),64 (p)
62,0.5 (1/2),0.0125 (~1/64),64 (p)
70,0.5 (1/2),0.4875 (~1/2),64 (p)
67,0.25 (1/4),0.0125 (~1/64),64 (p)
69,0.5 (1/2),0.2375 (~1/4),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
67,0.4208333333333333 (~1/2),0.0125 (~1/64),64 (p)
70,0.5 (1/2),0.4875 (~1/2),64 (p)
69,0.4541666666666666 (~1/2),0.0125 (~1/64),64 (p)
72,0.5 (1/2),0.4875 (~1/2),64 (p)
60,0.25 (1/4),0.0125 (~1/64),64 (p)
66,0.5 (1/2),0.2375 (~1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
63,1.0 (1),0.0125 (~1/64),64 (p)
67,0.5 (1/2),0.2375 (~1/4),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
48,0.5 (1/2),0.0125 (~1/64),64 (p)
69,0.5 (1/2),0.4875 (~1/2),64 (p)
62,0.25 (1/4),0.0125 (~1/64),64 (p)
66,0.5 (1/2),0.2375 (~1/4),64 (p)
60,0.15 (~1/8),0.25 (1/4),64 (p)
58,0.3875 (~1/2),0.0125 (~1/64),64 (p)
67,0.5 (1/2),0.4875 (~1/2),64 (p)
58,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
57,0.25 (1/4),0.0125 (~1/64),64 (p)
72,0.2083333333333333 (~3/16),0.2375 (~1/4),64 (p)
58,0.5 (1/2),0.025 (~1/32),64 (p)
74,0.5 (1/2),0.225 (~1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
70,0.6916666666666667 (~3/4),0.025 (~1/32),64 (p)
76,0.25 (1/4),0.225 (~1/4),64 (p)
58,0.25 (1/4),0.025 (~1/32),64 (p)
74,0.25 (1/4),0.225 (~1/4),64 (p)
60,0.5 (1/2),0.025 (~1/32),64 (p)
76,0.5 (1/2),0.225 (~1/4),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
72,0.7083333333333334 (~3/4),0.025 (~1/32),64 (p)
78,0.25 (1/4),0.225 (~1/4),64 (p)
60,0.25 (1/4),0.025 (~1/32),64 (p)
76,0.25 (1/4),0.225 (~1/4),64 (p)
62,0.5 (1/2),0.025 (~1/32),64 (p)
78,0.5 (1/2),0.2375 (~1/4),64 (p)
66,0.25 (1/4),0.2375 (~1/4),64 (p)
54,0.5 (1/2),0.0125 (~1/64),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.75 (3/4),0.0125 (~1/64),64 (p)
70,0.4458333333333333 (~1/2),0.5 (1/2),64 (p)
63,0.25 (1/4),0.0125 (~1/64),64 (p)
67,0.25 (1/4),0.2375 (~1/4),64 (p)
62,0.25 (1/4),0.0125 (~1/64),64 (p)
65,0.25 (1/4),0.2375 (~1/4),64 (p)
63,0.5 (1/2),0.0125 (~1/64),64 (p)
67,0.5 (1/2),0.225 (~1/4),64 (p)
43,0.25 (1/4),0.25 (1/4),64 (p)
45,0.25 (1/4),0.0125 (~1/64),64 (p)
55,0.5 (1/2),0.2375 (~1/4),64 (p)
47,0.25 (1/4),0.25 (1/4),64 (p)
48,0.25 (1/4),0.0125 (~1/64),64 (p)
56,0.5 (1/2),0.2375 (~1/4),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
51,0.75 (3/4),0.0125 (~1/64),64 (p)
65,0.25 (1/4),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.2375 (~1/4),64 (p)
63,0.25 (1/4),0.0125 (~1/64),64 (p)
67,0.25 (1/4),0.2375 (~1/4),64 (p)
65,0.5 (1/2),0.0125 (~1/64),64 (p)
69,0.5 (1/2),0.225 (~1/4),64 (p)
45,0.25 (1/4),0.25 (1/4),64 (p)
46,0.25 (1/4),0.0125 (~1/64),64 (p)
57,0.5 (1/2),0.2375 (~1/4),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
50,0.25 (1/4),0.0125 (~1/64),64 (p)
58,0.5 (1/2),0.2375 (~1/4),64 (p)
51,0.25 (1/4),0.25 (1/4),64 (p)
53,0.75 (3/4),0.0125 (~1/64),64 (p)
67,0.25 (1/4),0.0125 (~1/64),64 (p)
71,0.25 (1/4),0.2375 (~1/4),64 (p)
65,0.25 (1/4),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.2375 (~1/4),64 (p)
67,0.5 (1/2),0.0125 (~1/64),64 (p)
71,0.5 (1/2),0.225 (~1/4),64 (p)
47,0.25 (1/4),0.25 (1/4),64 (p)
48,0.25 (1/4),0.0125 (~1/64),64 (p)
59,0.5 (1/2),0.2375 (~1/4),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
51,0.5 (1/2),0.0125 (~1/64),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.2375 (~1/4),64 (p)
62,0.25 (1/4),0.0125 (~1/64),64 (p)
71,0.25 (1/4),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.0125 (~1/64),64 (p)
72,0.5 (1/2),0.2375 (~1/4),64 (p)
58,0.25 (1/4),0.2375 (~1/4),64 (p)
52,0.5 (1/2),0.0125 (~1/64),64 (p)
56,0.25 (1/4),0.0125 (~1/64),64 (p)
67,0.5 (1/2),0.2375 (~1/4),64 (p)
55,0.25 (1/4),0.2375 (~1/4),64 (p)
53,1.0 (1),0.025 (~1/32),64 (p)
68,0.5 (1/2),0.475 (~1/2),64 (p)
41,0.5 (1/2),0.0125 (~1/64),64 (p)
68,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.225 (~1/4),64 (p)
39,0.5 (1/2),0.0125 (~1/64),64 (p)
67,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.5 (1/2),0.475 (~1/2),64 (p)
38,0.5 (1/2),0.0125 (~1/64),64 (p)
65,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.5 (1/2),0.4875 (~1/2),64 (p)
63,0.5 (1/2),0.0125 (~1/64),64 (p)
67,0.5458333333333333 (~1/2),0.475 (~1/2),64 (p)
44,0.5 (1/2),0.0125 (~1/64),64 (p)
62,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.225 (~1/4),64 (p)
43,0.5 (1/2),0.0125 (~1/64),64 (p)
63,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.525 (~1/2),0.475 (~1/2),64 (p)
41,0.5 (1/2),0.0125 (~1/64),64 (p)
65,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.5541666666666667 (~1/2),0.475 (~1/2),64 (p)
43,0.5 (1/2),0.0125 (~1/64),64 (p)
59,0.5 (1/2),0.0125 (~1/64),64 (p)
65,0.2625 (~1/4),0.2625 (~1/4),64 (p)
67,0.25 (1/4),0.2125 (~3/16),64 (p)
41,0.25 (1/4),0.0125 (~1/64),64 (p)
60,0.5 (1/2),0.025 (~1/32),64 (p)
68,1.0 (1),0.2125 (~3/16),64 (p)
39,0.25 (1/4),0.25 (1/4),64 (p)
41,0.5 (1/2),0.0125 (~1/64),64 (p)
62,0.5 (1/2),0.4875 (~1/2),64 (p)
43,0.5 (1/2),0.0125 (~1/64),64 (p)
59,0.5 (1/2),0.025 (~1/32),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.2125 (~3/16),64 (p)
48,0.25 (1/4),0.0125 (~1/64),64 (p)
60,1.0 (1),0.025 (~1/32),64 (p)
63,0.5 (1/2),0.2125 (~3/16),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
51,0.25 (1/4),0.0375 (~1/32),64 (p)
72,0.25 (1/4),0.2125 (~3/16),64 (p)
50,0.25 (1/4),0.0375 (~1/32),64 (p)
71,0.25 (1/4),0.2125 (~3/16),64 (p)
48,0.25 (1/4),0.0375 (~1/32),64 (p)
72,0.5 (1/2),0.2125 (~3/16),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
44,0.25 (1/4),0.0125 (~1/64),64 (p)
64,0.5 (1/2),0.025 (~1/32),64 (p)
67,0.5 (1/2),0.2125 (~3/16),64 (p)
43,0.25 (1/4),0.25 (1/4),64 (p)
41,0.25 (1/4),0.0125 (~1/64),64 (p)
65,0.4583333333333333 (~1/2),0.025 (~1/32),64 (p)
68,1.0 (1),0.2125 (~3/16),64 (p)
58,0.25 (1/4),0.25 (1/4),64 (p)
56,0.25 (1/4),0.025 (~1/32),64 (p)
65,0.25 (1/4),0.225 (~1/4),64 (p)
55,0.25 (1/4),0.025 (~1/32),64 (p)
64,0.25 (1/4),0.225 (~1/4),64 (p)
53,0.25 (1/4),0.025 (~1/32),64 (p)
65,0.5 (1/2),0.225 (~1/4),64 (p)
51,0.25 (1/4),0.25 (1/4),64 (p)
50,0.25 (1/4),0.025 (~1/32),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
69,0.5 (1/2),0.2125 (~3/16),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
46,0.25 (1/4),0.025 (~1/32),64 (p)
62,1.0 (1),0.0125 (~1/64),64 (p)
70,0.3333333333333333 (~1/4),0.2125 (~3/16),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
50,0.25 (1/4),0.0375 (~1/32),64 (p)
70,0.25 (1/4),0.2125 (~3/16),64 (p)
48,0.25 (1/4),0.0375 (~1/32),64 (p)
69,0.25 (1/4),0.2125 (~3/16),64 (p)
46,0.25 (1/4),0.0375 (~1/32),64 (p)
70,0.5 (1/2),0.2125 (~3/16),64 (p)
44,0.25 (1/4),0.25 (1/4),64 (p)
43,0.25 (1/4),0.025 (~1/32),64 (p)
62,0.5 (1/2),0.0125 (~1/64),64 (p)
65,0.5 (1/2),0.2125 (~3/16),64 (p)
41,0.25 (1/4),0.25 (1/4),64 (p)
39,0.25 (1/4),0.025 (~1/32),64 (p)
63,0.4583333333333333 (~1/2),0.0125 (~1/64),64 (p)
67,1.0 (1),0.2125 (~3/16),64 (p)
56,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.0375 (~1/32),64 (p)
63,0.25 (1/4),0.2125 (~3/16),64 (p)
53,0.25 (1/4),0.0375 (~1/32),64 (p)
62,0.25 (1/4),0.2125 (~3/16),64 (p)
51,0.25 (1/4),0.0375 (~1/32),64 (p)
63,0.5 (1/2),0.2125 (~3/16),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
48,0.25 (1/4),0.0375 (~1/32),64 (p)
67,1.0 (1),0.2125 (~3/16),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
44,0.25 (1/4),0.0375 (~1/32),64 (p)
60,2.5 (~9/8),0.2125 (~3/16),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
48,0.25 (1/4),0.0375 (~1/32),64 (p)
68,0.25 (1/4),0.2125 (~3/16),64 (p)
46,0.25 (1/4),0.0375 (~1/32),64 (p)
70,0.25 (1/4),0.2125 (~3/16),64 (p)
44,0.25 (1/4),0.0375 (~1/32),64 (p)
72,0.25 (1/4),0.2125 (~3/16),64 (p)
43,0.25 (1/4),0.0375 (~1/32),64 (p)
71,0.25 (1/4),0.2125 (~3/16),64 (p)
41,0.25 (1/4),0.0375 (~1/32),64 (p)
72,0.25 (1/4),0.2125 (~3/16),64 (p)
39,0.25 (1/4),0.0375 (~1/32),64 (p)
68,0.25 (1/4),0.2125 (~3/16),64 (p)
38,0.25 (1/4),0.0375 (~1/32),64 (p)
65,2.5 (~9/8),0.2125 (~3/16),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
53,0.25 (1/4),0.0375 (~1/32),64 (p)
62,0.25 (1/4),0.2125 (~3/16),64 (p)
51,0.25 (1/4),0.0375 (~1/32),64 (p)
63,0.25 (1/4),0.2125 (~3/16),64 (p)
50,0.25 (1/4),0.0375 (~1/32),64 (p)
65,0.25 (1/4),0.2125 (~3/16),64 (p)
48,0.25 (1/4),0.0375 (~1/32),64 (p)
63,0.25 (1/4),0.2125 (~3/16),64 (p)
47,0.25 (1/4),0.0375 (~1/32),64 (p)
65,0.25 (1/4),0.2125 (~3/16),64 (p)
45,0.25 (1/4),0.0375 (~1/32),64 (p)
62,0.25 (1/4),0.2125 (~3/16),64 (p)
43,1.0 (1),0.0375 (~1/32),64 (p)
59,0.5 (1/2),0.5 (1/2),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
74,0.5 (1/2),0.5 (1/2),64 (p)
65,0.5 (1/2),0.5 (1/2),64 (p)
63,0.5 (1/2),0.2125 (~3/16),64 (p)
43,0.25 (1/4),0.25 (1/4),64 (p)
45,0.25 (1/4),0.0375 (~1/32),64 (p)
75,0.25 (1/4),0.2125 (~3/16),64 (p)
47,0.25 (1/4),0.0375 (~1/32),64 (p)
74,0.25 (1/4),0.2125 (~3/16),64 (p)
48,0.25 (1/4),0.0375 (~1/32),64 (p)
75,0.5 (1/2),0.2125 (~3/16),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
51,0.25 (1/4),0.0375 (~1/32),64 (p)
67,0.5 (1/2),0.2125 (~3/16),64 (p)
