event,duration,transition,velocity
53,0.5 (1/2),0.025 (~1/32),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.225 (~1/4),64 (p)
51,0.25 (1/4),0.025 (~1/32),64 (p)
79,0.5 (1/2),0.225 (~1/4),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.025 (~1/32),64 (p)
77,0.5 (1/2),0.225 (~1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
68,0.5 (1/2),0.5 (1/2),64 (p)
65,0.5 (1/2),0.025 (~1/32),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.225 (~1/4),64 (p)
62,0.5 (1/2),0.025 (~1/32),64 (p)
80,0.5 (1/2),0.225 (~1/4),64 (p)
51,0.25 (1/4),0.25 (1/4),64 (p)
75,1.025 (~1),0.025 (~1/32),64 (p)
79,0.5 (1/2),0.225 (~1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
56,0.25 (1/4),0.025 (~1/32),64 (p)
77,0.9958333333333332 (~1),0.225 (~1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
74,0.5 (1/2),0.25 (1/4),64 (p)
56,0.25 (1/4),0.25 (1/4),64 (p)
75,0.5 (1/2),0.275 (~1/4),64 (p)
82,0.25 (1/4),0.225 (~1/4),64 (p)
58,0.5 (1/2),0.025 (~1/32),64 (p)
79,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.225 (~1/4),64 (p)
63,1.1583333333333334 (~9/8),0.025 (~1/32),64 (p)
73,0.25 (1/4),0.25 (1/4),64 (p)
82,0.25 (1/4),0.225 (~1/4),64 (p)
51,0.5 (1/2),0.025 (~1/32),64 (p)
79,0.25 (1/4),0.25 (1/4),64 (p)
73,0.25 (1/4),0.225 (~1/4),64 (p)
56,0.5 (1/2),0.025 (~1/32),64 (p)
72,0.5 (1/2),0.225 (~1/4),64 (p)
63,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.025 (~1/32),64 (p)
80,0.5 (1/2),0.225 (~1/4),64 (p)
56,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.025 (~1/32),64 (p)
68,0.5 (1/2),0.225 (~1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
53,0.5 (1/2),0.025 (~1/32),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
80,0.25 (1/4),0.225 (~1/4),64 (p)
56,0.5 (1/2),0.025 (~1/32),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.225 (~1/4),64 (p)
62,1.2083333333333333 (~9/8),0.025 (~1/32),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
80,0.25 (1/4),0.225 (~1/4),64 (p)
50,0.5 (1/2),0.025 (~1/32),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.225 (~1/4),64 (p)
55,0.5 (1/2),0.025 (~1/32),64 (p)
71,0.5 (1/2),0.2375 (~1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.0125 (~1/64),64 (p)
79,0.5 (1/2),0.2375 (~1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.0125 (~1/64),64 (p)
67,0.5 (1/2),0.2375 (~1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
52,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
79,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.5 (1/2),0.0125 (~1/64),64 (p)
76,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.225 (~1/4),64 (p)
52,0.5 (1/2),0.0125 (~1/64),64 (p)
60,2.025 (~9/8),0.0125 (~1/64),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
79,0.25 (1/4),0.225 (~1/4),64 (p)
48,0.5 (1/2),0.025 (~1/32),64 (p)
76,0.25 (1/4),0.25 (1/4),64 (p)
70,0.25 (1/4),0.225 (~1/4),64 (p)
53,0.5 (1/2),0.025 (~1/32),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
79,0.25 (1/4),0.225 (~1/4),64 (p)
51,0.5 (1/2),0.025 (~1/32),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.225 (~1/4),64 (p)
50,0.5 (1/2),0.0125 (~1/64),64 (p)
59,0.5 (1/2),0.0125 (~1/64),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.225 (~1/4),64 (p)
48,0.5 (1/2),0.0125 (~1/64),64 (p)
60,0.5 (1/2),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.225 (~1/4),64 (p)
47,0.5 (1/2),0.0125 (~1/64),64 (p)
62,0.5 (1/2),0.0125 (~1/64),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.225 (~1/4),64 (p)
43,0.5 (1/2),0.025 (~1/32),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.225 (~1/4),64 (p)
48,0.5 (1/2),0.025 (~1/32),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.225 (~1/4),64 (p)
46,0.5 (1/2),0.025 (~1/32),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.225 (~1/4),64 (p)
45,0.5 (1/2),0.025 (~1/32),64 (p)
66,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.225 (~1/4),64 (p)
57,0.5 (1/2),0.025 (~1/32),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.225 (~1/4),64 (p)
59,0.5 (1/2),0.025 (~1/32),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.225 (~1/4),64 (p)
55,0.5 (1/2),0.025 (~1/32),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
65,0.25 (1/4),0.225 (~1/4),64 (p)
60,0.5 (1/2),0.025 (~1/32),64 (p)
64,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.225 (~1/4),64 (p)
55,0.5 (1/2),0.025 (~1/32),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
67,0.25 (1/4),0.225 (~1/4),64 (p)
56,0.5 (1/2),0.025 (~1/32),64 (p)
63,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.225 (~1/4),64 (p)
51,0.5 (1/2),0.025 (~1/32),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.225 (~1/4),64 (p)
53,0.5 (1/2),0.025 (~1/32),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.225 (~1/4),64 (p)
51,0.25 (1/4),0.025 (~1/32),64 (p)
68,0.25 (1/4),0.225 (~1/4),64 (p)
53,0.25 (1/4),0.025 (~1/32),64 (p)
65,0.25 (1/4),0.225 (~1/4),64 (p)
55,0.5 (1/2),0.025 (~1/32),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.225 (~1/4),64 (p)
43,0.5 (1/2),0.025 (~1/32),64 (p)
69,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.225 (~1/4),64 (p)
48,0.5 (1/2),0.0125 (~1/64),64 (p)
60,0.25 (1/4),0.0125 (~1/64),64 (p)
72,0.5 (1/2),0.2375 (~1/4),64 (p)
58,0.25 (1/4),0.25 (1/4),64 (p)
56,0.25 (1/4),0.0125 (~1/64),64 (p)
77,0.5 (1/2),0.2375 (~1/4),64 (p)
58,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.0125 (~1/64),64 (p)
75,0.5 (1/2),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
59,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.5 (1/2),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
63,0.5 (1/2),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
69,0.25 (1/4),0.2375 (~1/4),64 (p)
62,0.5 (1/2),0.0125 (~1/64),64 (p)
71,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
74,1.25 (~9/8),0.4875 (~1/2),64 (p)
59,0.25 (1/4),0.25 (1/4),64 (p)
55,0.25 (1/4),0.25 (1/4),64 (p)
65,0.5 (1/2),0.2625 (~1/4),64 (p)
72,0.25 (1/4),0.2375 (~1/4),64 (p)
63,0.4791666666666667 (~1/2),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.2375 (~1/4),64 (p)
63,0.0916666666666666 (~3/32),0.0125 (~1/64),74 (mp)
77,0.25 (1/4),0.07083333333333333 (~1/16),64 (p)
62,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),42 (ppp)
63,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),44 (ppp)
62,0.0916666666666666 (~3/32),0.0125 (~1/64),46 (ppp)
74,0.25 (1/4),0.07083333333333333 (~1/16),64 (p)
63,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),48 (ppp)
62,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),51 (pp)
63,0.0916666666666666 (~3/32),0.0125 (~1/64),53 (pp)
67,0.25 (1/4),0.07083333333333333 (~1/16),64 (p)
62,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),55 (pp)
63,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),57 (pp)
62,0.0916666666666666 (~3/32),0.0125 (~1/64),59 (pp)
77,0.25 (1/4),0.07083333333333333 (~1/16),64 (p)
63,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),61 (p)
62,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),63 (p)
60,0.25 (1/4),0.0125 (~1/64),64 (p)
75,0.25 (1/4),0.2375 (~1/4),64 (p)
59,0.25 (1/4),0.0125 (~1/64),64 (p)
79,0.25 (1/4),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.0125 (~1/64),64 (p)
75,0.25 (1/4),0.2375 (~1/4),64 (p)
63,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
68,1.5 (~9/8),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
84,0.25 (1/4),0.25 (1/4),64 (p)
80,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.2375 (~1/4),64 (p)
58,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
62,0.25 (1/4),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.2375 (~1/4),64 (p)
67,1.5 (~9/8),0.0125 (~1/64),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
82,0.25 (1/4),0.25 (1/4),64 (p)
79,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.2375 (~1/4),64 (p)
56,0.25 (1/4),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.0125 (~1/64),64 (p)
70,0.25 (1/4),0.2375 (~1/4),64 (p)
65,1.25 (~9/8),0.0125 (~1/64),64 (p)
68,0.25 (1/4),0.25 (1/4),64 (p)
80,0.25 (1/4),0.25 (1/4),64 (p)
77,0.25 (1/4),0.25 (1/4),64 (p)
74,0.25 (1/4),0.225 (~1/4),64 (p)
55,0.25 (1/4),0.025 (~1/32),64 (p)
71,1.0 (1),0.225 (~1/4),64 (p)
51,0.25 (1/4),0.0125 (~1/64),64 (p)
67,0.25 (1/4),0.2375 (~1/4),64 (p)
50,0.25 (1/4),0.0125 (~1/64),64 (p)
68,1.0 (1),0.2375 (~1/4),64 (p)
51,0.25 (1/4),0.25 (1/4),64 (p)
48,0.25 (1/4),0.025 (~1/32),64 (p)
72,1.5 (~9/8),0.225 (~1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
51,0.25 (1/4),0.0125 (~1/64),64 (p)
67,0.5 (1/2),0.2375 (~1/4),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
56,0.5 (1/2),0.0125 (~1/64),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.5 (1/2),0.0125 (~1/64),64 (p)
65,0.25 (1/4),0.0125 (~1/64),64 (p)
71,0.5 (1/2),0.2375 (~1/4),64 (p)
67,0.25 (1/4),0.25 (1/4),64 (p)
69,1.25 (~9/8),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
71,0.25 (1/4),0.225 (~1/4),64 (p)
54,0.25 (1/4),0.025 (~1/32),64 (p)
72,0.25 (1/4),0.225 (~1/4),64 (p)
50,0.25 (1/4),0.025 (~1/32),64 (p)
74,0.25 (1/4),0.225 (~1/4),64 (p)
60,0.5 (1/2),0.025 (~1/32),64 (p)
75,0.5 (1/2),0.2375 (~1/4),64 (p)
67,0.25 (1/4),0.2375 (~1/4),64 (p)
58,0.4583333333333333 (~1/2),0.0125 (~1/64),64 (p)
69,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.5 (1/2),0.2375 (~1/4),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.0125 (~1/64),64 (p)
76,0.5 (1/2),0.07083333333333333 (~1/16),64 (p)
57,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),64 (p)
58,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),46 (ppp)
69,0.25 (1/4),0.08333333333333333 (~3/32),64 (p)
58,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),50 (ppp)
57,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),52 (pp)
62,0.25 (1/4),0.0125 (~1/64),64 (p)
78,0.5 (1/2),0.07083333333333333 (~1/16),64 (p)
57,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),56 (pp)
58,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),58 (pp)
72,0.25 (1/4),0.08333333333333333 (~3/32),64 (p)
58,0.0916666666666666 (~3/32),0.08333333333333333 (~3/32),61 (p)
57,0.0833333333333333 (~3/32),0.08333333333333333 (~3/32),63 (p)
70,0.9583333333333334 (~1),0.0125 (~1/64),64 (p)
79,0.25 (1/4),0.2375 (~1/4),64 (p)
58,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
56,0.25 (1/4),0.0125 (~1/64),64 (p)
72,0.25 (1/4),0.2375 (~1/4),64 (p)
58,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.25 (1/4),0.0125 (~1/64),64 (p)
70,1.25 (~9/8),0.2375 (~1/4),64 (p)
56,0.25 (1/4),0.0125 (~1/64),64 (p)
76,0.25 (1/4),0.2375 (~1/4),64 (p)
53,0.25 (1/4),0.0125 (~1/64),64 (p)
74,0.25 (1/4),0.2375 (~1/4),64 (p)
55,0.25 (1/4),0.0125 (~1/64),64 (p)
76,0.25 (1/4),0.2375 (~1/4),64 (p)
52,0.25 (1/4),0.0125 (~1/64),64 (p)
79,0.5 (1/2),0.2375 (~1/4),64 (p)
60,0.25 (1/4),0.0125 (~1/64),64 (p)
73,0.25 (1/4),0.2375 (~1/4),64 (p)
56,0.25 (1/4),0.0125 (~1/64),64 (p)
77,0.5 (1/2),0.2375 (~1/4),64 (p)
53,0.25 (1/4),0.0125 (~1/64),64 (p)
70,0.25 (1/4),0.2375 (~1/4),64 (p)
48,0.25 (1/4),0.0125 (~1/64),64 (p)
68,0.25 (1/4),0.2375 (~1/4),64 (p)
