event,duration,transition,velocity
75,0.4729166666666666 (~1/2),0.5 (1/2),66 (p)
69,0.2479166666666666 (~1/4),0.25 (1/4),66 (p)
68,0.2479166666666666 (~1/4),0.25 (1/4),67 (p)
62,0.7479166666666667 (~3/4),0.5 (1/2),69 (p)
60,0.4729166666666666 (~1/2),0.25 (1/4),69 (p)
76,0.2354166666666666 (~1/4),0.25 (1/4),69 (p)
74,0.9479166666666666 (~1),0.5 (1/2),69 (p)
58,0.4979166666666667 (~1/2),0.5 (1/2),69 (p)
71,1.9729166666666669 (~9/8),0.25 (1/4),69 (p)
65,0.2354166666666666 (~1/4),0.25 (1/4),69 (p)
63,0.7479166666666667 (~3/4),0.5 (1/2),69 (p)
58,0.4979166666666667 (~1/2),0.25 (1/4),78 (mp)
64,0.2479166666666666 (~1/4),0.25 (1/4),82 (mf)
65,0.2479166666666666 (~1/4),0.25 (1/4),87 (mf)
67,0.2354166666666666 (~1/4),0.25 (1/4),91 (f)
83,0.9979166666666668 (~1),0.5 (1/2),96 (f)
53,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
80,1.4979166666666666 (~9/8),0.5 (1/2),96 (f)
73,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
72,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
78,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
88,0.9979166666666668 (~1),0.5 (1/2),96 (f)
45,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
81,1.4479166666666667 (~9/8),0.5 (1/2),96 (f)
78,0.9479166666666666 (~1),0.5 (1/2),96 (f)
76,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
73,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
72,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
67,0.4979166666666667 (~1/2),0.25 (1/4),96 (f)
66,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
80,0.4729166666666666 (~1/2),0.25 (1/4),96 (f)
61,0.2354166666666666 (~1/4),0.25 (1/4),96 (f)
66,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
60,0.4979166666666667 (~1/2),0.25 (1/4),96 (f)
57,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
71,0.4729166666666666 (~1/2),0.25 (1/4),96 (f)
53,0.2354166666666666 (~1/4),0.25 (1/4),96 (f)
58,1.4229166666666666 (~9/8),1.5 (~9/8),96 (f)
57,1.4229166666666666 (~9/8),2.0 (~9/8),96 (f)
58,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
57,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
58,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
55,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
58,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
55,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
58,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
55,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
58,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
55,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
58,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
54,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
58,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
54,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
64,1.4979166666666666 (~9/8),0.5 (1/2),96 (f)
54,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
60,1.4229166666666666 (~9/8),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
54,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),49 (ppp)
54,0.4979166666666667 (~1/2),0.5 (1/2),64 (p)
58,0.4979166666666667 (~1/2),0.5 (1/2),80 (mp)
54,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
58,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
54,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
71,1.4979166666666666 (~9/8),0.5 (1/2),96 (f)
54,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
68,2.497916666666667 (~9/8),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
54,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
54,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
69,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
74,2.847916666666667 (~9/8),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
69,0.9979166666666668 (~1),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
68,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
67,0.9979166666666668 (~1),0.5 (1/2),96 (f)
75,1.9729166666666669 (~9/8),0.5 (1/2),96 (f)
71,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
67,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
71,1.4229166666666666 (~9/8),0.5 (1/2),96 (f)
74,0.9479166666666666 (~1),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
77,2.847916666666667 (~9/8),0.5 (1/2),96 (f)
58,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
73,0.9979166666666668 (~1),0.5 (1/2),96 (f)
54,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
72,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
71,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
81,1.9729166666666669 (~9/8),0.5 (1/2),96 (f)
74,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
70,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
74,1.4229166666666666 (~9/8),0.5 (1/2),96 (f)
78,0.9479166666666666 (~1),0.5 (1/2),96 (f)
38,0.4979166666666667 (~1/2),1.0 (1),96 (f)
77,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
76,0.4979166666666667 (~1/2),0.5 (1/2),46 (ppp)
71,1.4229166666666666 (~9/8),0.16666666666666666 (~3/16),33 (pppp)
61,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),33 (pppp)
50,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),33 (pppp)
43,0.7479166666666667 (~3/4),0.75 (3/4),33 (pppp)
46,0.2354166666666666 (~1/4),0.75 (3/4),33 (pppp)
73,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
72,0.4979166666666667 (~1/2),0.5 (1/2),46 (ppp)
69,1.4229166666666666 (~9/8),0.16666666666666666 (~3/16),33 (pppp)
59,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),31 (pppp)
46,0.1645833333333333 (~3/16),0.16666666666666666 (~3/16),28 (ppppp)
38,0.7479166666666667 (~3/4),0.75 (3/4),26 (ppppp)
43,0.2479166666666666 (~1/4),0.25 (1/4),14 (ppppp)
42,0.4979166666666667 (~1/2),0.5 (1/2),10 (ppppp)
39,0.4979166666666667 (~1/2),0.5 (1/2),10 (ppppp)
42,0.4979166666666667 (~1/2),0.5 (1/2),10 (ppppp)
39,0.4979166666666667 (~1/2),0.5 (1/2),10 (ppppp)
42,0.4979166666666667 (~1/2),0.5 (1/2),10 (ppppp)
39,0.4729166666666666 (~1/2),0.25 (1/4),10 (ppppp)
59,0.1229166666666666 (~1/8),0.125 (1/8),10 (ppppp)
69,0.1229166666666666 (~1/8),0.125 (1/8),10 (ppppp)
73,0.2354166666666666 (~1/4),0.5 (1/2),10 (ppppp)
69,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
71,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
55,0.0791666666666666 (~3/32),0.16458333333333333 (~3/16),33 (pppp)
69,0.0791666666666666 (~3/32),0.08541666666666667 (~3/32),33 (pppp)
74,0.2354166666666666 (~1/4),0.25 (1/4),33 (pppp)
81,1.4729166666666669 (~9/8),0.5 (1/2),24 (ppppp)
39,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
50,0.9979166666666668 (~1),0.5 (1/2),33 (pppp)
85,0.4729166666666666 (~1/2),0.5 (1/2),112 (fff)
72,0.4729166666666666 (~1/2),0.5 (1/2),76 (mp)
63,0.4729166666666666 (~1/2),0.5 (1/2),16 (ppppp)
69,1.9479166666666667 (~9/8),0.5 (1/2),24 (ppppp)
39,0.4729166666666666 (~1/2),0.5 (1/2),16 (ppppp)
