event,duration,transition,velocity
72,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
68,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
64,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
63,1.4979166666666666 (~9/8),0.5 (1/2),49 (ppp)
55,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
51,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
66,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
62,2.2354166666666666 (~9/8),1.0 (1),49 (ppp)
40,0.9979166666666668 (~1),0.5 (1/2),49 (ppp)
50,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
45,0.9479166666666666 (~1),0.25 (1/4),49 (ppp)
60,0.2479166666666666 (~1/4),0.25 (1/4),52 (pp)
63,0.2479166666666666 (~1/4),0.25 (1/4),56 (pp)
67,0.2479166666666666 (~1/4),0.25 (1/4),60 (pp)
70,0.2479166666666666 (~1/4),0.25 (1/4),64 (p)
65,0.2479166666666666 (~1/4),0.25 (1/4),68 (p)
76,0.4979166666666667 (~1/2),0.25 (1/4),72 (mp)
36,0.2479166666666666 (~1/4),0.25 (1/4),76 (mp)
76,0.2479166666666666 (~1/4),0.25 (1/4),80 (mp)
75,0.2479166666666666 (~1/4),0.25 (1/4),84 (mf)
74,0.7354166666666667 (~3/4),0.25 (1/4),88 (mf)
55,0.2479166666666666 (~1/4),0.25 (1/4),92 (f)
59,2.847916666666667 (~9/8),0.25 (1/4),96 (f)
80,0.7479166666666667 (~3/4),0.25 (1/4),127 (ffff)
74,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
73,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
76,1.8979166666666667 (~9/8),0.25 (1/4),96 (f)
69,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
63,0.7479166666666667 (~3/4),0.75 (3/4),96 (f)
67,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
57,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
80,0.7479166666666667 (~3/4),0.25 (1/4),127 (ffff)
74,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
73,0.2354166666666666 (~1/4),0.25 (1/4),96 (f)
76,0.7104166666666667 (~3/4),0.25 (1/4),96 (f)
69,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
63,0.7104166666666667 (~3/4),0.25 (1/4),89 (mf)
78,0.7479166666666667 (~3/4),0.25 (1/4),81 (mf)
72,0.2479166666666666 (~1/4),0.25 (1/4),73 (mp)
71,0.2479166666666666 (~1/4),0.25 (1/4),65 (p)
74,0.7104166666666667 (~3/4),0.25 (1/4),57 (pp)
67,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
61,3.0854166666666667 (~9/8),0.25 (1/4),41 (ppp)
54,2.997916666666667 (~9/8),1.5 (~9/8),33 (pppp)
53,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
46,0.9979166666666668 (~1),1.0 (1),33 (pppp)
55,2.847916666666667 (~9/8),2.0 (~9/8),33 (pppp)
45,0.9479166666666666 (~1),1.0 (1),33 (pppp)
44,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
47,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
43,1.4979166666666666 (~9/8),1.5 (~9/8),33 (pppp)
42,0.4729166666666666 (~1/2),1.25 (~9/8),33 (pppp)
64,0.2354166666666666 (~1/4),0.25 (1/4),33 (pppp)
77,0.8729166666666667 (~7/8),0.875 (7/8),34 (pppp)
61,0.1229166666666666 (~1/8),0.125 (1/8),41 (ppp)
74,0.8729166666666667 (~7/8),0.875 (7/8),41 (ppp)
60,0.1229166666666666 (~1/8),0.125 (1/8),48 (ppp)
73,1.3729166666666666 (~9/8),0.25 (1/4),49 (ppp)
29,0.2479166666666666 (~1/4),0.25 (1/4),16 (ppppp)
44,0.2479166666666666 (~1/4),0.25 (1/4),16 (ppppp)
31,0.2479166666666666 (~1/4),0.25 (1/4),16 (ppppp)
