event,duration,transition,velocity
89,0.2354166666666666 (~1/4),0.25 (1/4),96 (f)
84,0.2479166666666666 (~1/4),0.25 (1/4),91 (f)
81,0.2354166666666666 (~1/4),0.25 (1/4),85 (mf)
78,0.2479166666666666 (~1/4),0.25 (1/4),80 (mp)
79,0.1645833333333333 (~3/16),0.25 (1/4),104 (ff)
87,0.1645833333333333 (~3/16),0.25 (1/4),118 (fff)
80,0.2479166666666666 (~1/4),0.25 (1/4),112 (fff)
76,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
84,0.4729166666666666 (~1/2),0.5 (1/2),112 (fff)
85,0.2354166666666666 (~1/4),0.5 (1/2),112 (fff)
81,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
99,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
92,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
100,0.39375 (~1/2),0.25 (1/4),112 (fff)
43,0.9479166666666666 (~1),0.16666666666666666 (~3/16),112 (fff)
89,0.15625 (~3/16),0.08333333333333333 (~3/32),112 (fff)
46,0.2354166666666666 (~1/4),0.08333333333333333 (~3/32),112 (fff)
75,0.15625 (~3/16),0.16666666666666666 (~3/16),112 (fff)
84,0.15625 (~3/16),0.16666666666666666 (~3/16),112 (fff)
68,0.15625 (~3/16),0.08333333333333333 (~3/32),112 (fff)
51,0.2354166666666666 (~1/4),0.08333333333333333 (~3/32),112 (fff)
81,0.15625 (~3/16),0.16666666666666666 (~3/16),112 (fff)
70,0.15625 (~3/16),0.16666666666666666 (~3/16),112 (fff)
74,0.15625 (~3/16),0.08333333333333333 (~3/32),112 (fff)
47,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
50,0.2354166666666666 (~1/4),0.16666666666666666 (~3/16),109 (ff)
70,0.15625 (~3/16),0.08333333333333333 (~3/32),105 (ff)
54,0.2354166666666666 (~1/4),0.08333333333333333 (~3/32),103 (ff)
80,0.15625 (~3/16),0.16666666666666666 (~3/16),101 (ff)
53,0.2354166666666666 (~1/4),0.16666666666666666 (~3/16),97 (f)
75,0.15625 (~3/16),0.08333333333333333 (~3/32),94 (f)
60,0.2354166666666666 (~1/4),0.08333333333333333 (~3/32),94 (f)
90,0.15625 (~3/16),0.16666666666666666 (~3/16),94 (f)
64,0.2354166666666666 (~1/4),0.25 (1/4),94 (f)
25,0.2354166666666666 (~1/4),0.2354166666666666 (~1/4),112 (fff)
